,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 44 기,2022.12.31 현재,"143,504,295,660",제 43 기,2021.12.31 현재,"138,589,382,051",제 42 기,2020.12.31 현재,"108,136,528,155",1,KRW
1,재무상태표,비유동자산,제 44 기,2022.12.31 현재,"264,442,670,645",제 43 기,2021.12.31 현재,"236,185,457,454",제 42 기,2020.12.31 현재,"193,551,441,115",3,KRW
2,재무상태표,자산총계,제 44 기,2022.12.31 현재,"407,946,966,305",제 43 기,2021.12.31 현재,"374,774,839,505",제 42 기,2020.12.31 현재,"301,687,969,270",5,KRW
3,재무상태표,유동부채,제 44 기,2022.12.31 현재,"176,636,027,467",제 43 기,2021.12.31 현재,"244,686,591,332",제 42 기,2020.12.31 현재,"193,297,608,472",7,KRW
4,재무상태표,비유동부채,제 44 기,2022.12.31 현재,"125,956,320,113",제 43 기,2021.12.31 현재,"56,572,905,055",제 42 기,2020.12.31 현재,"39,798,639,117",9,KRW
5,재무상태표,부채총계,제 44 기,2022.12.31 현재,"302,592,347,580",제 43 기,2021.12.31 현재,"301,259,496,387",제 42 기,2020.12.31 현재,"233,096,247,589",11,KRW
6,재무상태표,자본금,제 44 기,2022.12.31 현재,"7,814,027,274",제 43 기,2021.12.31 현재,"7,814,027,274",제 42 기,2020.12.31 현재,"7,814,027,274",13,KRW
7,재무상태표,이익잉여금,제 44 기,2022.12.31 현재,"71,142,805,873",제 43 기,2021.12.31 현재,"63,319,869,459",제 42 기,2020.12.31 현재,"60,279,012,132",17,KRW
8,재무상태표,자본총계,제 44 기,2022.12.31 현재,"105,354,618,725",제 43 기,2021.12.31 현재,"73,515,343,118",제 42 기,2020.12.31 현재,"68,591,721,681",21,KRW
9,손익계산서,매출액,제 44 기,2022.01.01 ~ 2022.12.31,"858,131,760,908",제 43 기,2021.01.01 ~ 2021.12.31,"776,251,564,129",제 42 기,2020.01.01 ~ 2020.12.31,"615,258,839,122",23,KRW
