,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 46 기,2022.12.31 현재,"114,707,456,228",제 45 기,2021.12.31 현재,"84,468,030,488",제 44 기,2020.12.31 현재,"88,595,762,921",1,KRW
1,재무상태표,비유동자산,제 46 기,2022.12.31 현재,"299,609,928,544",제 45 기,2021.12.31 현재,"517,530,888,866",제 44 기,2020.12.31 현재,"383,895,728,148",3,KRW
2,재무상태표,자산총계,제 46 기,2022.12.31 현재,"414,317,384,772",제 45 기,2021.12.31 현재,"601,998,919,354",제 44 기,2020.12.31 현재,"472,491,491,069",5,KRW
3,재무상태표,유동부채,제 46 기,2022.12.31 현재,"110,484,852,478",제 45 기,2021.12.31 현재,"50,552,473,976",제 44 기,2020.12.31 현재,"117,921,289,862",7,KRW
4,재무상태표,비유동부채,제 46 기,2022.12.31 현재,"18,849,038,688",제 45 기,2021.12.31 현재,"113,662,322,578",제 44 기,2020.12.31 현재,"40,865,654,473",9,KRW
5,재무상태표,부채총계,제 46 기,2022.12.31 현재,"129,333,891,166",제 45 기,2021.12.31 현재,"164,214,796,554",제 44 기,2020.12.31 현재,"158,786,944,335",11,KRW
6,재무상태표,자본금,제 46 기,2022.12.31 현재,"100,586,966,500",제 45 기,2021.12.31 현재,"100,586,966,500",제 44 기,2020.12.31 현재,"100,586,966,500",13,KRW
7,재무상태표,이익잉여금,제 46 기,2022.12.31 현재,"81,719,937,969",제 45 기,2021.12.31 현재,"77,191,801,141",제 44 기,2020.12.31 현재,"53,962,897,420",17,KRW
8,재무상태표,자본총계,제 46 기,2022.12.31 현재,"284,983,493,606",제 45 기,2021.12.31 현재,"437,784,122,800",제 44 기,2020.12.31 현재,"313,704,546,734",21,KRW
9,손익계산서,매출액,제 46 기,2022.01.01 ~ 2022.12.31,"401,345,502,158",제 45 기,2021.01.01 ~ 2021.12.31,"326,914,604,920",제 44 기,2020.01.01 ~ 2020.12.31,"272,445,840,062",23,KRW
10,손익계산서,영업이익,제 46 기,2022.01.01 ~ 2022.12.31,"23,608,623,380",제 45 기,2021.01.01 ~ 2021.12.31,"23,472,667,404",제 44 기,2020.01.01 ~ 2020.12.31,"26,874,196,003",25,KRW
11,손익계산서,법인세차감전 순이익,제 46 기,2022.01.01 ~ 2022.12.31,"11,069,816,097",제 45 기,2021.01.01 ~ 2021.12.31,"28,053,109,504",제 44 기,2020.01.01 ~ 2020.12.31,"11,661,640,010",27,KRW
12,손익계산서,당기순이익,제 46 기,2022.01.01 ~ 2022.12.31,"5,713,047,702",제 45 기,2021.01.01 ~ 2021.12.31,"21,705,064,303",제 44 기,2020.01.01 ~ 2020.12.31,"6,271,086,203",29,KRW
13,손익계산서,당기순이익(손실),제 46 기,2022.01.01 ~ 2022.12.31,"5,713,047,702",제 45 기,2021.01.01 ~ 2021.12.31,"21,705,064,303",제 44 기,2020.01.01 ~ 2020.12.31,"6,271,086,203",61,KRW
14,재무상태표,유동자산,제 46 기,2022.12.31 현재,"89,796,850,696",제 45 기,2021.12.31 현재,"60,930,346,019",제 44 기,2020.12.31 현재,"65,439,089,914",2,KRW
15,재무상태표,비유동자산,제 46 기,2022.12.31 현재,"338,950,697,810",제 45 기,2021.12.31 현재,"549,499,452,393",제 44 기,2020.12.31 현재,"418,814,715,478",4,KRW
16,재무상태표,자산총계,제 46 기,2022.12.31 현재,"428,747,548,506",제 45 기,2021.12.31 현재,"610,429,798,412",제 44 기,2020.12.31 현재,"484,253,805,392",6,KRW
17,재무상태표,유동부채,제 46 기,2022.12.31 현재,"103,946,146,172",제 45 기,2021.12.31 현재,"44,522,778,149",제 44 기,2020.12.31 현재,"113,088,307,069",8,KRW
18,재무상태표,비유동부채,제 46 기,2022.12.31 현재,"17,295,600,811",제 45 기,2021.12.31 현재,"111,419,468,194",제 44 기,2020.12.31 현재,"37,098,341,744",10,KRW
19,재무상태표,부채총계,제 46 기,2022.12.31 현재,"121,241,746,983",제 45 기,2021.12.31 현재,"155,942,246,343",제 44 기,2020.12.31 현재,"150,186,648,813",12,KRW
20,재무상태표,자본금,제 46 기,2022.12.31 현재,"100,586,966,500",제 45 기,2021.12.31 현재,"100,586,966,500",제 44 기,2020.12.31 현재,"100,586,966,500",15,KRW
21,재무상태표,이익잉여금,제 46 기,2022.12.31 현재,"104,242,245,886",제 45 기,2021.12.31 현재,"93,895,230,410",제 44 기,2020.12.31 현재,"74,325,507,265",19,KRW
22,재무상태표,자본총계,제 46 기,2022.12.31 현재,"307,505,801,523",제 45 기,2021.12.31 현재,"454,487,552,069",제 44 기,2020.12.31 현재,"334,067,156,579",22,KRW
23,손익계산서,매출액,제 46 기,2022.01.01 ~ 2022.12.31,"347,588,558,594",제 45 기,2021.01.01 ~ 2021.12.31,"278,421,047,152",제 44 기,2020.01.01 ~ 2020.12.31,"224,893,353,750",24,KRW
24,손익계산서,영업이익,제 46 기,2022.01.01 ~ 2022.12.31,"12,401,397,068",제 45 기,2021.01.01 ~ 2021.12.31,"12,412,813,845",제 44 기,2020.01.01 ~ 2020.12.31,"15,806,735,297",26,KRW
25,손익계산서,법인세차감전 순이익,제 46 기,2022.01.01 ~ 2022.12.31,"14,089,238,496",제 45 기,2021.01.01 ~ 2021.12.31,"22,387,606,856",제 44 기,2020.01.01 ~ 2020.12.31,"8,401,566,116",28,KRW
26,손익계산서,당기순이익,제 46 기,2022.01.01 ~ 2022.12.31,"10,922,265,499",제 45 기,2021.01.01 ~ 2021.12.31,"18,826,551,795",제 44 기,2020.01.01 ~ 2020.12.31,"5,535,440,960",30,KRW
27,손익계산서,당기순이익(손실),제 46 기,2022.01.01 ~ 2022.12.31,"10,922,265,499",제 45 기,2021.01.01 ~ 2021.12.31,"18,826,551,795",제 44 기,2020.01.01 ~ 2020.12.31,"5,535,440,960",62,KRW
