,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 69 기,2022.12.31 현재,"412,905,353,807",제 68 기,2021.12.31 현재,"414,083,373,957",제 67 기,2020.12.31 현재,"359,476,124,002",1,KRW
1,재무상태표,비유동자산,제 69 기,2022.12.31 현재,"98,925,730,915",제 68 기,2021.12.31 현재,"104,980,084,577",제 67 기,2020.12.31 현재,"99,937,473,644",3,KRW
2,재무상태표,자산총계,제 69 기,2022.12.31 현재,"511,831,084,722",제 68 기,2021.12.31 현재,"519,063,458,534",제 67 기,2020.12.31 현재,"459,413,597,646",5,KRW
3,재무상태표,유동부채,제 69 기,2022.12.31 현재,"236,815,695,645",제 68 기,2021.12.31 현재,"253,806,537,896",제 67 기,2020.12.31 현재,"222,827,615,918",7,KRW
4,재무상태표,비유동부채,제 69 기,2022.12.31 현재,"92,830,905,719",제 68 기,2021.12.31 현재,"59,118,123,272",제 67 기,2020.12.31 현재,"77,304,031,892",9,KRW
5,재무상태표,부채총계,제 69 기,2022.12.31 현재,"329,646,601,364",제 68 기,2021.12.31 현재,"312,924,661,168",제 67 기,2020.12.31 현재,"300,131,647,810",11,KRW
6,재무상태표,자본금,제 69 기,2022.12.31 현재,"197,673,375,000",제 68 기,2021.12.31 현재,"137,556,269,000",제 67 기,2020.12.31 현재,"137,546,368,000",13,KRW
7,재무상태표,이익잉여금,제 69 기,2022.12.31 현재,"-92,863,850,030",제 68 기,2021.12.31 현재,"-22,115,972,001",제 67 기,2020.12.31 현재,"-21,688,882,795",17,KRW
8,재무상태표,자본총계,제 69 기,2022.12.31 현재,"182,184,483,358",제 68 기,2021.12.31 현재,"206,138,797,366",제 67 기,2020.12.31 현재,"159,281,949,836",21,KRW
9,손익계산서,매출액,제 69 기,2022.01.01 ~ 2022.12.31,"463,157,668,948",제 68 기,2021.01.01 ~ 2021.12.31,"357,047,939,605",제 67 기,2020.01.01 ~ 2020.12.31,"379,362,245,615",23,KRW
10,손익계산서,영업이익,제 69 기,2022.01.01 ~ 2022.12.31,"-62,976,130,833",제 68 기,2021.01.01 ~ 2021.12.31,"-4,353,122,537",제 67 기,2020.01.01 ~ 2020.12.31,"-7,849,588,856",25,KRW
11,손익계산서,법인세차감전 순이익,제 69 기,2022.01.01 ~ 2022.12.31,"-70,178,187,660",제 68 기,2021.01.01 ~ 2021.12.31,"-1,783,594,943",제 67 기,2020.01.01 ~ 2020.12.31,"-21,040,909,066",27,KRW
12,손익계산서,당기순이익,제 69 기,2022.01.01 ~ 2022.12.31,"-73,437,962,943",제 68 기,2021.01.01 ~ 2021.12.31,"-2,512,440,828",제 67 기,2020.01.01 ~ 2020.12.31,"-21,137,963,361",29,KRW
13,손익계산서,당기순이익(손실),제 69 기,2022.01.01 ~ 2022.12.31,"-73,437,962,943",제 68 기,2021.01.01 ~ 2021.12.31,"-2,512,440,828",제 67 기,2020.01.01 ~ 2020.12.31,"-21,137,963,361",61,KRW
14,재무상태표,유동자산,제 69 기,2022.12.31 현재,"413,656,839,705",제 68 기,2021.12.31 현재,"389,263,433,480",제 67 기,2020.12.31 현재,"346,580,924,289",2,KRW
15,재무상태표,비유동자산,제 69 기,2022.12.31 현재,"91,808,896,885",제 68 기,2021.12.31 현재,"91,176,126,238",제 67 기,2020.12.31 현재,"93,780,346,774",4,KRW
16,재무상태표,자산총계,제 69 기,2022.12.31 현재,"505,465,736,590",제 68 기,2021.12.31 현재,"480,439,559,718",제 67 기,2020.12.31 현재,"440,361,271,063",6,KRW
17,재무상태표,유동부채,제 69 기,2022.12.31 현재,"209,221,334,927",제 68 기,2021.12.31 현재,"205,491,934,787",제 67 기,2020.12.31 현재,"178,770,885,505",8,KRW
18,재무상태표,비유동부채,제 69 기,2022.12.31 현재,"76,899,569,891",제 68 기,2021.12.31 현재,"25,779,394,891",제 67 기,2020.12.31 현재,"28,617,302,231",10,KRW
19,재무상태표,부채총계,제 69 기,2022.12.31 현재,"286,120,904,818",제 68 기,2021.12.31 현재,"231,271,329,678",제 67 기,2020.12.31 현재,"207,388,187,736",12,KRW
20,재무상태표,자본금,제 69 기,2022.12.31 현재,"197,673,375,000",제 68 기,2021.12.31 현재,"137,556,269,000",제 67 기,2020.12.31 현재,"137,546,368,000",15,KRW
21,재무상태표,이익잉여금,제 69 기,2022.12.31 현재,"-58,318,252,142",제 68 기,2021.12.31 현재,"18,118,672,936",제 67 기,2020.12.31 현재,"15,364,565,706",19,KRW
22,재무상태표,자본총계,제 69 기,2022.12.31 현재,"219,344,831,772",제 68 기,2021.12.31 현재,"249,168,230,040",제 67 기,2020.12.31 현재,"232,973,083,327",22,KRW
23,손익계산서,매출액,제 69 기,2022.01.01 ~ 2022.12.31,"400,347,801,094",제 68 기,2021.01.01 ~ 2021.12.31,"320,576,036,148",제 67 기,2020.01.01 ~ 2020.12.31,"376,331,921,995",24,KRW
24,손익계산서,영업이익,제 69 기,2022.01.01 ~ 2022.12.31,"-76,598,992,097",제 68 기,2021.01.01 ~ 2021.12.31,"-4,112,027,218",제 67 기,2020.01.01 ~ 2020.12.31,"6,138,413,444",26,KRW
25,손익계산서,법인세차감전 순이익,제 69 기,2022.01.01 ~ 2022.12.31,"-78,877,410,862",제 68 기,2021.01.01 ~ 2021.12.31,"738,188,482",제 67 기,2020.01.01 ~ 2020.12.31,"8,997,259,122",28,KRW
26,손익계산서,당기순이익,제 69 기,2022.01.01 ~ 2022.12.31,"-79,098,206,682",제 68 기,2021.01.01 ~ 2021.12.31,"738,188,482",제 67 기,2020.01.01 ~ 2020.12.31,"6,418,007,702",30,KRW
27,손익계산서,당기순이익(손실),제 69 기,2022.01.01 ~ 2022.12.31,"-79,098,206,682",제 68 기,2021.01.01 ~ 2021.12.31,"738,188,482",제 67 기,2020.01.01 ~ 2020.12.31,"6,418,007,702",62,KRW
