,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 40 기,2022.12.31 현재,"215,710,486,345",제 39 기,2021.12.31 현재,"280,928,999,196",제 38 기,2020.12.31 현재,"219,256,257,892",1,KRW
1,재무상태표,비유동자산,제 40 기,2022.12.31 현재,"329,094,051,727",제 39 기,2021.12.31 현재,"294,555,572,067",제 38 기,2020.12.31 현재,"279,686,548,695",3,KRW
2,재무상태표,자산총계,제 40 기,2022.12.31 현재,"544,804,538,072",제 39 기,2021.12.31 현재,"575,484,571,263",제 38 기,2020.12.31 현재,"498,942,806,587",5,KRW
3,재무상태표,유동부채,제 40 기,2022.12.31 현재,"65,902,722,142",제 39 기,2021.12.31 현재,"70,588,449,223",제 38 기,2020.12.31 현재,"34,424,483,350",7,KRW
4,재무상태표,비유동부채,제 40 기,2022.12.31 현재,"5,949,218,569",제 39 기,2021.12.31 현재,"7,388,231,150",제 38 기,2020.12.31 현재,"3,592,818,728",9,KRW
5,재무상태표,부채총계,제 40 기,2022.12.31 현재,"71,851,940,711",제 39 기,2021.12.31 현재,"77,976,680,373",제 38 기,2020.12.31 현재,"38,017,302,078",11,KRW
6,재무상태표,자본금,제 40 기,2022.12.31 현재,"14,300,000,000",제 39 기,2021.12.31 현재,"14,300,000,000",제 38 기,2020.12.31 현재,"14,300,000,000",13,KRW
7,재무상태표,이익잉여금,제 40 기,2022.12.31 현재,"506,900,243,700",제 39 기,2021.12.31 현재,"511,477,028,054",제 38 기,2020.12.31 현재,"475,551,170,602",17,KRW
8,재무상태표,자본총계,제 40 기,2022.12.31 현재,"472,952,597,361",제 39 기,2021.12.31 현재,"497,507,890,890",제 38 기,2020.12.31 현재,"460,925,504,509",21,KRW
9,손익계산서,매출액,제 40 기,2022.01.01 ~ 2022.12.31,"381,251,130,841",제 39 기,2021.01.01 ~ 2021.12.31,"326,505,279,504",제 38 기,2020.01.01 ~ 2020.12.31,"286,852,628,750",23,KRW
10,손익계산서,영업이익,제 40 기,2022.01.01 ~ 2022.12.31,"32,658,637,873",제 39 기,2021.01.01 ~ 2021.12.31,"28,653,226,539",제 38 기,2020.01.01 ~ 2020.12.31,"25,718,753,228",25,KRW
11,손익계산서,법인세차감전 순이익,제 40 기,2022.01.01 ~ 2022.12.31,"10,869,233,948",제 39 기,2021.01.01 ~ 2021.12.31,"59,740,863,426",제 38 기,2020.01.01 ~ 2020.12.31,"46,717,326,994",27,KRW
12,손익계산서,당기순이익,제 40 기,2022.01.01 ~ 2022.12.31,"5,876,766,413",제 39 기,2021.01.01 ~ 2021.12.31,"45,100,864,949",제 38 기,2020.01.01 ~ 2020.12.31,"34,048,680,855",29,KRW
13,손익계산서,당기순이익(손실),제 40 기,2022.01.01 ~ 2022.12.31,"5,876,766,413",제 39 기,2021.01.01 ~ 2021.12.31,"45,100,864,949",제 38 기,2020.01.01 ~ 2020.12.31,"34,048,680,855",61,KRW
14,재무상태표,유동자산,제 40 기,2022.12.31 현재,"208,155,775,059",제 39 기,2021.12.31 현재,"280,928,999,196",제 38 기,2020.12.31 현재,"219,256,257,892",2,KRW
15,재무상태표,비유동자산,제 40 기,2022.12.31 현재,"349,218,768,171",제 39 기,2021.12.31 현재,"294,555,572,067",제 38 기,2020.12.31 현재,"279,686,548,695",4,KRW
16,재무상태표,자산총계,제 40 기,2022.12.31 현재,"557,374,543,230",제 39 기,2021.12.31 현재,"575,484,571,263",제 38 기,2020.12.31 현재,"498,942,806,587",6,KRW
17,재무상태표,유동부채,제 40 기,2022.12.31 현재,"63,168,449,053",제 39 기,2021.12.31 현재,"70,588,449,223",제 38 기,2020.12.31 현재,"34,424,483,350",8,KRW
18,재무상태표,비유동부채,제 40 기,2022.12.31 현재,"4,773,716,049",제 39 기,2021.12.31 현재,"7,388,231,150",제 38 기,2020.12.31 현재,"3,592,818,728",10,KRW
19,재무상태표,부채총계,제 40 기,2022.12.31 현재,"67,942,165,102",제 39 기,2021.12.31 현재,"77,976,680,373",제 38 기,2020.12.31 현재,"38,017,302,078",12,KRW
20,재무상태표,자본금,제 40 기,2022.12.31 현재,"14,300,000,000",제 39 기,2021.12.31 현재,"14,300,000,000",제 38 기,2020.12.31 현재,"14,300,000,000",15,KRW
21,재무상태표,이익잉여금,제 40 기,2022.12.31 현재,"510,973,667,292",제 39 기,2021.12.31 현재,"511,477,028,054",제 38 기,2020.12.31 현재,"475,551,170,602",19,KRW
22,재무상태표,자본총계,제 40 기,2022.12.31 현재,"489,432,378,128",제 39 기,2021.12.31 현재,"497,507,890,890",제 38 기,2020.12.31 현재,"460,925,504,509",22,KRW
23,손익계산서,매출액,제 40 기,2022.01.01 ~ 2022.12.31,"373,267,542,313",제 39 기,2021.01.01 ~ 2021.12.31,"326,505,279,504",제 38 기,2020.01.01 ~ 2020.12.31,"286,852,628,750",24,KRW
24,손익계산서,영업이익,제 40 기,2022.01.01 ~ 2022.12.31,"36,440,645,675",제 39 기,2021.01.01 ~ 2021.12.31,"28,653,226,539",제 38 기,2020.01.01 ~ 2020.12.31,"25,718,753,228",26,KRW
25,손익계산서,법인세차감전 순이익,제 40 기,2022.01.01 ~ 2022.12.31,"14,928,840,670",제 39 기,2021.01.01 ~ 2021.12.31,"59,740,863,426",제 38 기,2020.01.01 ~ 2020.12.31,"46,717,326,994",28,KRW
26,손익계산서,당기순이익,제 40 기,2022.01.01 ~ 2022.12.31,"9,950,190,005",제 39 기,2021.01.01 ~ 2021.12.31,"45,100,864,949",제 38 기,2020.01.01 ~ 2020.12.31,"34,048,680,855",30,KRW
27,손익계산서,당기순이익(손실),제 40 기,2022.01.01 ~ 2022.12.31,"9,950,190,005",제 39 기,2021.01.01 ~ 2021.12.31,"45,100,864,949",제 38 기,2020.01.01 ~ 2020.12.31,"34,048,680,855",62,KRW
