,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 21 기,2022.12.31 현재,"42,688,650,350",제 20 기,2021.12.31 현재,"108,574,220,097",제 19 기,2020.12.31 현재,"94,523,149,599",2,KRW
1,재무상태표,비유동자산,제 21 기,2022.12.31 현재,"168,798,987,226",제 20 기,2021.12.31 현재,"230,148,192,737",제 19 기,2020.12.31 현재,"197,875,053,582",4,KRW
2,재무상태표,자산총계,제 21 기,2022.12.31 현재,"211,487,637,576",제 20 기,2021.12.31 현재,"338,722,412,834",제 19 기,2020.12.31 현재,"292,398,203,181",6,KRW
3,재무상태표,유동부채,제 21 기,2022.12.31 현재,"6,848,507,622",제 20 기,2021.12.31 현재,"62,500,663,079",제 19 기,2020.12.31 현재,"60,820,100,657",8,KRW
4,재무상태표,비유동부채,제 21 기,2022.12.31 현재,"29,047,710,695",제 20 기,2021.12.31 현재,"52,819,271,762",제 19 기,2020.12.31 현재,"57,919,011,223",10,KRW
5,재무상태표,부채총계,제 21 기,2022.12.31 현재,"35,896,218,317",제 20 기,2021.12.31 현재,"115,319,934,841",제 19 기,2020.12.31 현재,"118,739,111,880",12,KRW
6,재무상태표,자본금,제 21 기,2022.12.31 현재,"5,000,000,000",제 20 기,2021.12.31 현재,"5,000,000,000",제 19 기,2020.12.31 현재,"5,000,000,000",15,KRW
7,재무상태표,이익잉여금,제 21 기,2022.12.31 현재,"126,010,949,557",제 20 기,2021.12.31 현재,"117,060,654,619",제 19 기,2020.12.31 현재,"110,732,610,933",19,KRW
8,재무상태표,자본총계,제 21 기,2022.12.31 현재,"175,591,419,259",제 20 기,2021.12.31 현재,"223,402,477,993",제 19 기,2020.12.31 현재,"173,659,091,301",22,KRW
9,손익계산서,매출액,제 21 기,2022.01.01 ~ 2022.12.31,"51,665,697,418",제 20 기,2021.01.01 ~ 2021.12.31,"56,221,694,171",제 19 기,2020.01.01 ~ 2020.12.31,"56,552,156,778",24,KRW
10,손익계산서,영업이익,제 21 기,2022.01.01 ~ 2022.12.31,"-900,934,263",제 20 기,2021.01.01 ~ 2021.12.31,"1,143,042,682",제 19 기,2020.01.01 ~ 2020.12.31,"262,569,901",26,KRW
11,손익계산서,법인세차감전 순이익,제 21 기,2022.01.01 ~ 2022.12.31,"4,582,058,487",제 20 기,2021.01.01 ~ 2021.12.31,"1,425,509,491",제 19 기,2020.01.01 ~ 2020.12.31,"68,773,341,105",28,KRW
12,손익계산서,당기순이익,제 21 기,2022.01.01 ~ 2022.12.31,"16,441,993,623",제 20 기,2021.01.01 ~ 2021.12.31,"5,934,976,652",제 19 기,2020.01.01 ~ 2020.12.31,"53,270,131,336",30,KRW
13,손익계산서,당기순이익(손실),제 21 기,2022.01.01 ~ 2022.12.31,"16,441,993,623",제 20 기,2021.01.01 ~ 2021.12.31,"5,934,976,652",제 19 기,2020.01.01 ~ 2020.12.31,"53,270,131,336",62,KRW
