,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 48 기,2022.12.31 현재,"137,707,582,818",제 47 기,2021.12.31 현재,"112,428,357,442",제 46 기,2020.12.31 현재,"88,291,603,074",1,KRW
1,재무상태표,비유동자산,제 48 기,2022.12.31 현재,"76,740,836,175",제 47 기,2021.12.31 현재,"98,719,091,110",제 46 기,2020.12.31 현재,"84,032,055,705",3,KRW
2,재무상태표,자산총계,제 48 기,2022.12.31 현재,"214,448,418,993",제 47 기,2021.12.31 현재,"211,147,448,552",제 46 기,2020.12.31 현재,"172,323,658,779",5,KRW
3,재무상태표,유동부채,제 48 기,2022.12.31 현재,"91,539,036,475",제 47 기,2021.12.31 현재,"96,469,738,887",제 46 기,2020.12.31 현재,"76,343,029,135",7,KRW
4,재무상태표,비유동부채,제 48 기,2022.12.31 현재,"16,347,891,949",제 47 기,2021.12.31 현재,"17,590,982,989",제 46 기,2020.12.31 현재,"13,900,788,782",9,KRW
5,재무상태표,부채총계,제 48 기,2022.12.31 현재,"107,886,928,424",제 47 기,2021.12.31 현재,"114,060,721,876",제 46 기,2020.12.31 현재,"90,243,817,917",11,KRW
6,재무상태표,자본금,제 48 기,2022.12.31 현재,"11,975,050,000",제 47 기,2021.12.31 현재,"11,975,050,000",제 46 기,2020.12.31 현재,"11,845,050,000",13,KRW
7,재무상태표,이익잉여금,제 48 기,2022.12.31 현재,"54,877,795,613",제 47 기,2021.12.31 현재,"44,211,182,766",제 46 기,2020.12.31 현재,"40,871,165,354",17,KRW
8,재무상태표,자본총계,제 48 기,2022.12.31 현재,"106,561,490,569",제 47 기,2021.12.31 현재,"97,086,726,676",제 46 기,2020.12.31 현재,"82,079,840,862",21,KRW
9,손익계산서,매출액,제 48 기,2022.01.01 ~ 2022.12.31,"190,089,490,987",제 47 기,2021.01.01 ~ 2021.12.31,"157,357,863,438",제 46 기,2020.01.01 ~ 2020.12.31,"132,282,413,669",23,KRW
10,손익계산서,영업이익,제 48 기,2022.01.01 ~ 2022.12.31,"14,174,513,859",제 47 기,2021.01.01 ~ 2021.12.31,"6,595,067,070",제 46 기,2020.01.01 ~ 2020.12.31,"1,032,712,926",25,KRW
11,손익계산서,법인세차감전 순이익,제 48 기,2022.01.01 ~ 2022.12.31,"16,621,293,551",제 47 기,2021.01.01 ~ 2021.12.31,"8,549,252,895",제 46 기,2020.01.01 ~ 2020.12.31,"1,064,840,097",27,KRW
12,손익계산서,당기순이익,제 48 기,2022.01.01 ~ 2022.12.31,"12,286,184,879",제 47 기,2021.01.01 ~ 2021.12.31,"6,147,350,032",제 46 기,2020.01.01 ~ 2020.12.31,"766,525,093",29,KRW
13,손익계산서,당기순이익(손실),제 48 기,2022.01.01 ~ 2022.12.31,"12,286,184,879",제 47 기,2021.01.01 ~ 2021.12.31,"6,147,350,032",제 46 기,2020.01.01 ~ 2020.12.31,"766,525,093",61,KRW
14,재무상태표,유동자산,제 48 기,2022.12.31 현재,"70,835,530,188",제 47 기,2021.12.31 현재,"59,602,339,179",제 46 기,2020.12.31 현재,"45,624,336,031",2,KRW
15,재무상태표,비유동자산,제 48 기,2022.12.31 현재,"77,902,337,462",제 47 기,2021.12.31 현재,"84,995,993,637",제 46 기,2020.12.31 현재,"76,422,879,191",4,KRW
