,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 50 기,2022.12.31 현재,"54,518,303,281",제 49 기,2021.12.31 현재,"49,553,740,456",제 48 기,2020.12.31 현재,"45,470,810,297",1,KRW
1,재무상태표,비유동자산,제 50 기,2022.12.31 현재,"13,866,727,020",제 49 기,2021.12.31 현재,"16,331,012,324",제 48 기,2020.12.31 현재,"12,364,788,131",3,KRW
2,재무상태표,자산총계,제 50 기,2022.12.31 현재,"68,385,030,301",제 49 기,2021.12.31 현재,"65,884,752,780",제 48 기,2020.12.31 현재,"57,835,598,428",5,KRW
3,재무상태표,유동부채,제 50 기,2022.12.31 현재,"3,117,826,571",제 49 기,2021.12.31 현재,"5,027,688,473",제 48 기,2020.12.31 현재,"2,530,545,593",7,KRW
4,재무상태표,비유동부채,제 50 기,2022.12.31 현재,"1,304,855,818",제 49 기,2021.12.31 현재,"1,260,230,300",제 48 기,2020.12.31 현재,"1,237,130,315",9,KRW
5,재무상태표,부채총계,제 50 기,2022.12.31 현재,"4,422,682,389",제 49 기,2021.12.31 현재,"6,287,918,773",제 48 기,2020.12.31 현재,"3,767,675,908",11,KRW
6,재무상태표,자본금,제 50 기,2022.12.31 현재,"7,853,985,000",제 49 기,2021.12.31 현재,"7,853,985,000",제 48 기,2020.12.31 현재,"7,853,985,000",13,KRW
7,재무상태표,이익잉여금,제 50 기,2022.12.31 현재,"38,462,994,642",제 49 기,2021.12.31 현재,"34,778,675,895",제 48 기,2020.12.31 현재,"31,462,460,410",17,KRW
8,재무상태표,자본총계,제 50 기,2022.12.31 현재,"63,962,347,912",제 49 기,2021.12.31 현재,"59,596,834,007",제 48 기,2020.12.31 현재,"54,067,922,520",21,KRW
9,손익계산서,매출액,제 50 기,2022.01.01 ~ 2022.12.31,"20,057,915,796",제 49 기,2021.01.01 ~ 2021.12.31,"27,390,668,647",제 48 기,2020.01.01 ~ 2020.12.31,"20,795,738,469",23,KRW
10,손익계산서,영업이익,제 50 기,2022.01.01 ~ 2022.12.31,"110,384,573",제 49 기,2021.01.01 ~ 2021.12.31,"1,998,761,089",제 48 기,2020.01.01 ~ 2020.12.31,"968,626,905",25,KRW
11,손익계산서,법인세차감전 순이익,제 50 기,2022.01.01 ~ 2022.12.31,"4,100,351,759",제 49 기,2021.01.01 ~ 2021.12.31,"4,102,144,846",제 48 기,2020.01.01 ~ 2020.12.31,"2,043,058,554",27,KRW
12,손익계산서,당기순이익,제 50 기,2022.01.01 ~ 2022.12.31,"2,707,450,221",제 49 기,2021.01.01 ~ 2021.12.31,"3,699,859,217",제 48 기,2020.01.01 ~ 2020.12.31,"1,350,532,788",29,KRW
13,손익계산서,당기순이익(손실),제 50 기,2022.01.01 ~ 2022.12.31,"2,707,450,221",제 49 기,2021.01.01 ~ 2021.12.31,"3,699,859,217",제 48 기,2020.01.01 ~ 2020.12.31,"1,350,532,788",61,KRW
14,재무상태표,유동자산,제 50 기,2022.12.31 현재,"35,915,865,628",제 49 기,2021.12.31 현재,"29,235,348,460",제 48 기,2020.12.31 현재,"28,760,315,716",2,KRW
15,재무상태표,비유동자산,제 50 기,2022.12.31 현재,"25,750,344,105",제 49 기,2021.12.31 현재,"28,002,641,607",제 48 기,2020.12.31 현재,"24,644,723,751",4,KRW
16,재무상태표,자산총계,제 50 기,2022.12.31 현재,"61,666,209,733",제 49 기,2021.12.31 현재,"57,237,990,067",제 48 기,2020.12.31 현재,"53,405,039,467",6,KRW
17,재무상태표,유동부채,제 50 기,2022.12.31 현재,"2,385,103,530",제 49 기,2021.12.31 현재,"3,580,269,992",제 48 기,2020.12.31 현재,"1,559,215,353",8,KRW
18,재무상태표,비유동부채,제 50 기,2022.12.31 현재,"1,304,855,818",제 49 기,2021.12.31 현재,"1,260,230,300",제 48 기,2020.12.31 현재,"1,237,130,315",10,KRW
19,재무상태표,부채총계,제 50 기,2022.12.31 현재,"3,689,959,348",제 49 기,2021.12.31 현재,"4,840,500,292",제 48 기,2020.12.31 현재,"2,796,345,668",12,KRW
20,재무상태표,자본금,제 50 기,2022.12.31 현재,"7,853,985,000",제 49 기,2021.12.31 현재,"7,853,985,000",제 48 기,2020.12.31 현재,"7,853,985,000",15,KRW
21,재무상태표,이익잉여금,제 50 기,2022.12.31 현재,"38,048,157,616",제 49 기,2021.12.31 현재,"32,916,804,035",제 48 기,2020.12.31 현재,"31,231,743,140",19,KRW
22,재무상태표,자본총계,제 50 기,2022.12.31 현재,"57,976,250,385",제 49 기,2021.12.31 현재,"52,397,489,775",제 48 기,2020.12.31 현재,"50,608,693,799",22,KRW
23,손익계산서,매출액,제 50 기,2022.01.01 ~ 2022.12.31,"9,908,180,607",제 49 기,2021.01.01 ~ 2021.12.31,"15,381,397,359",제 48 기,2020.01.01 ~ 2020.12.31,"10,514,134,072",24,KRW
24,손익계산서,영업이익,제 50 기,2022.01.01 ~ 2022.12.31,"-38,963,675",제 49 기,2021.01.01 ~ 2021.12.31,"1,096,584,933",제 48 기,2020.01.01 ~ 2020.12.31,"123,655,590",26,KRW
25,손익계산서,법인세차감전 순이익,제 50 기,2022.01.01 ~ 2022.12.31,"5,545,220,687",제 49 기,2021.01.01 ~ 2021.12.31,"2,470,990,256",제 48 기,2020.01.01 ~ 2020.12.31,"174,123,877",28,KRW
26,손익계산서,당기순이익,제 50 기,2022.01.01 ~ 2022.12.31,"4,154,485,055",제 49 기,2021.01.01 ~ 2021.12.31,"2,068,704,627",제 48 기,2020.01.01 ~ 2020.12.31,"-518,401,889",30,KRW
