,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 16 기,2022.12.31 현재,"31,966,675,885,000",제 15 기,2021.12.31 현재,"21,481,684,513,000",제 14 기,2020.12.31 현재,"13,295,062,788,000",1,KRW
1,재무상태표,비유동자산,제 16 기,2022.12.31 현재,"35,252,248,392,000",제 15 기,2021.12.31 현재,"28,063,257,557,000",제 14 기,2020.12.31 현재,"25,203,083,318,000",3,KRW
2,재무상태표,자산총계,제 16 기,2022.12.31 현재,"67,218,924,277,000",제 15 기,2021.12.31 현재,"49,544,942,070,000",제 14 기,2020.12.31 현재,"38,498,146,106,000",5,KRW
3,재무상태표,유동부채,제 16 기,2022.12.31 현재,"27,557,209,671,000",제 15 기,2021.12.31 현재,"14,512,449,137,000",제 14 기,2020.12.31 현재,"11,014,841,497,000",7,KRW
4,재무상태표,비유동부채,제 16 기,2022.12.31 현재,"16,419,403,224,000",제 15 기,2021.12.31 현재,"15,411,796,569,000",제 14 기,2020.12.31 현재,"12,024,839,526,000",9,KRW
5,재무상태표,부채총계,제 16 기,2022.12.31 현재,"43,976,612,895,000",제 15 기,2021.12.31 현재,"29,924,245,706,000",제 14 기,2020.12.31 현재,"23,039,681,023,000",11,KRW
6,재무상태표,자본금,제 16 기,2022.12.31 현재,"468,569,950,000",제 15 기,2021.12.31 현재,"468,569,950,000",제 14 기,2020.12.31 현재,"468,569,950,000",13,KRW
7,재무상태표,이익잉여금,제 16 기,2022.12.31 현재,"11,579,657,924,000",제 15 기,2021.12.31 현재,"10,198,716,000,000",제 14 기,2020.12.31 현재,"9,891,253,221,000",17,KRW
8,재무상태표,자본총계,제 16 기,2022.12.31 현재,"23,242,311,382,000",제 15 기,2021.12.31 현재,"19,620,696,364,000",제 14 기,2020.12.31 현재,"15,458,465,083,000",21,KRW
9,손익계산서,매출액,제 16 기,2022.01.01 ~ 2022.12.31,"78,056,939,448,000",제 15 기,2021.01.01 ~ 2021.12.31,"46,853,415,718,000",제 14 기,2020.01.01 ~ 2020.12.31,"34,549,940,259,000",23,KRW
10,손익계산서,영업이익,제 16 기,2022.01.01 ~ 2022.12.31,"3,917,340,789,000",제 15 기,2021.01.01 ~ 2021.12.31,"1,741,672,570,000",제 14 기,2020.01.01 ~ 2020.12.31,"-2,420,286,372,000",25,KRW
11,손익계산서,법인세차감전 순이익,제 16 기,2022.01.01 ~ 2022.12.31,"2,860,190,277,000",제 15 기,2021.01.01 ~ 2021.12.31,"818,466,254,000",제 14 기,2020.01.01 ~ 2020.12.31,"-2,758,436,391,000",27,KRW
