,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 23 기,2022.12.31 현재,"122,000,890,479",제 22 기,2021.12.31 현재,"116,388,272,149",제 21 기,2020.12.31 현재,"138,307,898,491",1,KRW
1,재무상태표,비유동자산,제 23 기,2022.12.31 현재,"73,430,866,426",제 22 기,2021.12.31 현재,"77,429,197,923",제 21 기,2020.12.31 현재,"116,471,688,126",3,KRW
2,재무상태표,자산총계,제 23 기,2022.12.31 현재,"195,431,756,905",제 22 기,2021.12.31 현재,"193,817,470,072",제 21 기,2020.12.31 현재,"254,779,586,617",5,KRW
3,재무상태표,유동부채,제 23 기,2022.12.31 현재,"60,523,173,688",제 22 기,2021.12.31 현재,"61,295,420,152",제 21 기,2020.12.31 현재,"66,484,116,546",7,KRW
4,재무상태표,비유동부채,제 23 기,2022.12.31 현재,"18,833,222,988",제 22 기,2021.12.31 현재,"17,864,502,804",제 21 기,2020.12.31 현재,"31,491,827,022",9,KRW
5,재무상태표,부채총계,제 23 기,2022.12.31 현재,"79,356,396,676",제 22 기,2021.12.31 현재,"79,159,922,956",제 21 기,2020.12.31 현재,"97,975,943,568",11,KRW
6,재무상태표,자본금,제 23 기,2022.12.31 현재,"13,516,729,500",제 22 기,2021.12.31 현재,"13,516,729,500",제 21 기,2020.12.31 현재,"13,516,729,500",13,KRW
7,재무상태표,이익잉여금,제 23 기,2022.12.31 현재,"139,838,554,156",제 22 기,2021.12.31 현재,"-6,450,678,722",제 21 기,2020.12.31 현재,"36,946,945,844",17,KRW
8,재무상태표,자본총계,제 23 기,2022.12.31 현재,"116,075,360,229",제 22 기,2021.12.31 현재,"114,657,547,116",제 21 기,2020.12.31 현재,"156,803,643,049",21,KRW
9,손익계산서,매출액,제 23 기,2022.01.01 ~ 2022.12.31,"247,873,188,440",제 22 기,2021.01.01 ~ 2021.12.31,"262,945,930,671",제 21 기,2020.01.01 ~ 2020.12.31,"307,517,402,206",23,KRW
10,손익계산서,영업이익,제 23 기,2022.01.01 ~ 2022.12.31,"9,975,863,944",제 22 기,2021.01.01 ~ 2021.12.31,"-22,379,323,056",제 21 기,2020.01.01 ~ 2020.12.31,"-67,995,501,905",25,KRW
11,손익계산서,법인세차감전 순이익,제 23 기,2022.01.01 ~ 2022.12.31,"6,338,112,513",제 22 기,2021.01.01 ~ 2021.12.31,"-45,536,178,961",제 21 기,2020.01.01 ~ 2020.12.31,"-106,437,392,969",27,KRW
12,손익계산서,당기순이익,제 23 기,2022.01.01 ~ 2022.12.31,"1,074,165,022",제 22 기,2021.01.01 ~ 2021.12.31,"-43,362,048,445",제 21 기,2020.01.01 ~ 2020.12.31,"-97,824,483,340",29,KRW
13,손익계산서,당기순이익(손실),제 23 기,2022.01.01 ~ 2022.12.31,"1,074,165,022",제 22 기,2021.01.01 ~ 2021.12.31,"-43,362,048,445",제 21 기,2020.01.01 ~ 2020.12.31,"-97,824,483,340",61,KRW
14,재무상태표,유동자산,제 23 기,2022.12.31 현재,"98,176,249,463",제 22 기,2021.12.31 현재,"89,866,990,594",제 21 기,2020.12.31 현재,"100,905,044,652",2,KRW
15,재무상태표,비유동자산,제 23 기,2022.12.31 현재,"79,546,990,521",제 22 기,2021.12.31 현재,"82,845,613,828",제 21 기,2020.12.31 현재,"145,941,745,397",4,KRW
16,재무상태표,자산총계,제 23 기,2022.12.31 현재,"177,723,239,984",제 22 기,2021.12.31 현재,"172,712,604,422",제 21 기,2020.12.31 현재,"246,846,790,049",6,KRW
17,재무상태표,유동부채,제 23 기,2022.12.31 현재,"37,198,795,494",제 22 기,2021.12.31 현재,"38,947,782,194",제 21 기,2020.12.31 현재,"43,366,290,951",8,KRW
18,재무상태표,비유동부채,제 23 기,2022.12.31 현재,"17,360,330,965",제 22 기,2021.12.31 현재,"14,629,742,350",제 21 기,2020.12.31 현재,"28,986,301,621",10,KRW
19,재무상태표,부채총계,제 23 기,2022.12.31 현재,"54,559,126,459",제 22 기,2021.12.31 현재,"53,577,524,544",제 21 기,2020.12.31 현재,"72,352,592,572",12,KRW
