,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 5 기,2022.12.31 현재,"837,441,133,208",제 4 기,2021.12.31 현재,"681,376,605,936",제 3 기,2020.12.31 현재,"487,375,376,955",2,KRW
1,재무상태표,비유동자산,제 5 기,2022.12.31 현재,"627,688,295,779",제 4 기,2021.12.31 현재,"546,814,620,468",제 3 기,2020.12.31 현재,"564,677,474,882",4,KRW
2,재무상태표,자산총계,제 5 기,2022.12.31 현재,"1,465,129,428,987",제 4 기,2021.12.31 현재,"1,228,191,226,404",제 3 기,2020.12.31 현재,"1,052,052,851,837",6,KRW
3,재무상태표,유동부채,제 5 기,2022.12.31 현재,"419,082,622,861",제 4 기,2021.12.31 현재,"331,976,507,618",제 3 기,2020.12.31 현재,"225,854,033,270",8,KRW
4,재무상태표,비유동부채,제 5 기,2022.12.31 현재,"217,044,939,911",제 4 기,2021.12.31 현재,"216,621,984,112",제 3 기,2020.12.31 현재,"230,946,578,045",10,KRW
5,재무상태표,부채총계,제 5 기,2022.12.31 현재,"636,127,562,772",제 4 기,2021.12.31 현재,"548,598,491,730",제 3 기,2020.12.31 현재,"456,800,611,315",12,KRW
6,재무상태표,자본금,제 5 기,2022.12.31 현재,"14,181,500,000",제 4 기,2021.12.31 현재,"14,181,500,000",제 3 기,2020.12.31 현재,"14,181,500,000",15,KRW
7,재무상태표,이익잉여금,제 5 기,2022.12.31 현재,"287,134,566,720",제 4 기,2021.12.31 현재,"137,725,435,179",제 3 기,2020.12.31 현재,"53,384,941,027",19,KRW
8,재무상태표,자본총계,제 5 기,2022.12.31 현재,"829,001,866,215",제 4 기,2021.12.31 현재,"679,592,734,674",제 3 기,2020.12.31 현재,"595,252,240,522",22,KRW
9,손익계산서,매출액,제 5 기,2022.01.01 ~ 2022.12.31,"1,801,835,090,460",제 4 기,2021.01.01 ~ 2021.12.31,"1,497,360,775,818",제 3 기,2020.01.01 ~ 2020.12.31,"1,150,466,164,558",24,KRW
10,손익계산서,영업이익,제 5 기,2022.01.01 ~ 2022.12.31,"215,165,657,893",제 4 기,2021.01.01 ~ 2021.12.31,"131,945,673,869",제 3 기,2020.01.01 ~ 2020.12.31,"53,563,486,099",26,KRW
11,손익계산서,법인세차감전 순이익,제 5 기,2022.01.01 ~ 2022.12.31,"211,145,517,673",제 4 기,2021.01.01 ~ 2021.12.31,"124,758,812,871",제 3 기,2020.01.01 ~ 2020.12.31,"47,667,871,030",28,KRW
12,손익계산서,당기순이익,제 5 기,2022.01.01 ~ 2022.12.31,"159,294,293,117",제 4 기,2021.01.01 ~ 2021.12.31,"91,395,255,230",제 3 기,2020.01.01 ~ 2020.12.31,"33,059,458,451",30,KRW
13,손익계산서,당기순이익(손실),제 5 기,2022.01.01 ~ 2022.12.31,"159,294,293,117",제 4 기,2021.01.01 ~ 2021.12.31,"91,395,255,230",제 3 기,2020.01.01 ~ 2020.12.31,"33,059,458,451",62,KRW
