,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 63 기,2022.12.31 현재,"218,741,258,542",제 62 기,2021.12.31 현재,"220,095,332,335",제 61 기,2020.12.31 현재,"248,209,344,942",1,KRW
1,재무상태표,비유동자산,제 63 기,2022.12.31 현재,"182,187,929,972",제 62 기,2021.12.31 현재,"177,321,250,715",제 61 기,2020.12.31 현재,"152,759,396,613",3,KRW
2,재무상태표,자산총계,제 63 기,2022.12.31 현재,"400,929,188,514",제 62 기,2021.12.31 현재,"397,416,583,050",제 61 기,2020.12.31 현재,"400,968,741,555",5,KRW
3,재무상태표,유동부채,제 63 기,2022.12.31 현재,"44,603,055,930",제 62 기,2021.12.31 현재,"36,994,751,161",제 61 기,2020.12.31 현재,"61,204,347,999",7,KRW
4,재무상태표,비유동부채,제 63 기,2022.12.31 현재,"84,478,676,552",제 62 기,2021.12.31 현재,"80,360,948,756",제 61 기,2020.12.31 현재,"68,573,256,982",9,KRW
5,재무상태표,부채총계,제 63 기,2022.12.31 현재,"129,081,732,482",제 62 기,2021.12.31 현재,"117,355,699,917",제 61 기,2020.12.31 현재,"129,777,604,981",11,KRW
6,재무상태표,자본금,제 63 기,2022.12.31 현재,"36,401,993,000",제 62 기,2021.12.31 현재,"36,401,993,000",제 61 기,2020.12.31 현재,"33,289,457,500",13,KRW
7,재무상태표,이익잉여금,제 63 기,2022.12.31 현재,"258,584,903,669",제 62 기,2021.12.31 현재,"264,703,388,058",제 61 기,2020.12.31 현재,"273,253,087,127",17,KRW
8,재무상태표,자본총계,제 63 기,2022.12.31 현재,"271,847,456,032",제 62 기,2021.12.31 현재,"280,060,883,133",제 61 기,2020.12.31 현재,"271,191,136,574",21,KRW
9,손익계산서,매출액,제 63 기,2022.01.01 ~ 2022.12.31,"190,909,364,530",제 62 기,2021.01.01 ~ 2021.12.31,"182,491,221,467",제 61 기,2020.01.01 ~ 2020.12.31,"169,659,753,508",23,KRW
10,손익계산서,영업이익,제 63 기,2022.01.01 ~ 2022.12.31,"-230,635,598",제 62 기,2021.01.01 ~ 2021.12.31,"5,621,880,941",제 61 기,2020.01.01 ~ 2020.12.31,"4,028,150,006",25,KRW
11,손익계산서,법인세차감전 순이익,제 63 기,2022.01.01 ~ 2022.12.31,"-1,032,872,379",제 62 기,2021.01.01 ~ 2021.12.31,"3,787,330,767",제 61 기,2020.01.01 ~ 2020.12.31,"-8,299,644,577",27,KRW
