,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 43 기,2022.12.31 현재,"848,804,647,592",제 42 기,2021.12.31 현재,"670,806,591,175",제 41 기,2020.12.31 현재,"490,963,942,024",1,KRW
1,재무상태표,비유동자산,제 43 기,2022.12.31 현재,"640,460,029,925",제 42 기,2021.12.31 현재,"676,904,311,589",제 41 기,2020.12.31 현재,"629,830,980,928",3,KRW
2,재무상태표,자산총계,제 43 기,2022.12.31 현재,"1,489,264,677,517",제 42 기,2021.12.31 현재,"1,347,710,902,764",제 41 기,2020.12.31 현재,"1,120,794,922,952",5,KRW
3,재무상태표,유동부채,제 43 기,2022.12.31 현재,"542,047,732,288",제 42 기,2021.12.31 현재,"287,065,823,533",제 41 기,2020.12.31 현재,"260,591,194,497",7,KRW
4,재무상태표,비유동부채,제 43 기,2022.12.31 현재,"45,664,779,484",제 42 기,2021.12.31 현재,"67,554,175,096",제 41 기,2020.12.31 현재,"78,205,825,794",9,KRW
5,재무상태표,부채총계,제 43 기,2022.12.31 현재,"587,712,511,772",제 42 기,2021.12.31 현재,"354,619,998,629",제 41 기,2020.12.31 현재,"338,797,020,291",11,KRW
6,재무상태표,자본금,제 43 기,2022.12.31 현재,"33,838,000,000",제 42 기,2021.12.31 현재,"44,449,215,000",제 41 기,2020.12.31 현재,"44,449,215,000",13,KRW
7,재무상태표,이익잉여금,제 43 기,2022.12.31 현재,"1,038,584,556,987",제 42 기,2021.12.31 현재,"928,629,052,804",제 41 기,2020.12.31 현재,"775,749,592,004",17,KRW
8,재무상태표,자본총계,제 43 기,2022.12.31 현재,"901,552,165,745",제 42 기,2021.12.31 현재,"993,090,904,135",제 41 기,2020.12.31 현재,"781,997,902,661",21,KRW
9,손익계산서,매출액,제 43 기,2022.01.01 ~ 2022.12.31,"1,404,902,461,611",제 42 기,2021.01.01 ~ 2021.12.31,"877,110,344,923",제 41 기,2020.01.01 ~ 2020.12.31,"724,491,805,578",23,KRW
10,손익계산서,영업이익,제 43 기,2022.01.01 ~ 2022.12.31,"147,870,643,696",제 42 기,2021.01.01 ~ 2021.12.31,"148,855,095,605",제 41 기,2020.01.01 ~ 2020.12.31,"107,346,577,794",25,KRW
11,손익계산서,법인세차감전 순이익,제 43 기,2022.01.01 ~ 2022.12.31,"141,266,703,137",제 42 기,2021.01.01 ~ 2021.12.31,"211,866,969,132",제 41 기,2020.01.01 ~ 2020.12.31,"102,852,970,997",27,KRW
12,손익계산서,당기순이익,제 43 기,2022.01.01 ~ 2022.12.31,"126,750,418,660",제 42 기,2021.01.01 ~ 2021.12.31,"182,423,116,307",제 41 기,2020.01.01 ~ 2020.12.31,"76,818,319,159",29,KRW
13,손익계산서,당기순이익(손실),제 43 기,2022.01.01 ~ 2022.12.31,"126,750,418,660",제 42 기,2021.01.01 ~ 2021.12.31,"182,423,116,307",제 41 기,2020.01.01 ~ 2020.12.31,"76,818,319,159",61,KRW
14,재무상태표,유동자산,제 43 기,2022.12.31 현재,"459,087,106,244",제 42 기,2021.12.31 현재,"337,516,583,250",제 41 기,2020.12.31 현재,"258,283,508,839",2,KRW
15,재무상태표,비유동자산,제 43 기,2022.12.31 현재,"622,012,662,224",제 42 기,2021.12.31 현재,"665,227,334,761",제 41 기,2020.12.31 현재,"646,906,677,751",4,KRW
16,재무상태표,자산총계,제 43 기,2022.12.31 현재,"1,081,099,768,468",제 42 기,2021.12.31 현재,"1,002,743,918,011",제 41 기,2020.12.31 현재,"905,190,186,590",6,KRW
17,재무상태표,유동부채,제 43 기,2022.12.31 현재,"404,493,256,628",제 42 기,2021.12.31 현재,"214,931,993,551",제 41 기,2020.12.31 현재,"194,363,942,391",8,KRW
18,재무상태표,비유동부채,제 43 기,2022.12.31 현재,"35,089,524,988",제 42 기,2021.12.31 현재,"57,904,020,040",제 41 기,2020.12.31 현재,"78,194,409,725",10,KRW
19,재무상태표,부채총계,제 43 기,2022.12.31 현재,"439,582,781,616",제 42 기,2021.12.31 현재,"272,836,013,591",제 41 기,2020.12.31 현재,"272,558,352,116",12,KRW
20,재무상태표,자본금,제 43 기,2022.12.31 현재,"33,838,000,000",제 42 기,2021.12.31 현재,"44,449,215,000",제 41 기,2020.12.31 현재,"44,449,215,000",15,KRW
21,재무상태표,이익잉여금,제 43 기,2022.12.31 현재,"801,082,460,842",제 42 기,2021.12.31 현재,"698,013,541,534",제 41 기,2020.12.31 현재,"602,691,793,757",19,KRW
22,재무상태표,자본총계,제 43 기,2022.12.31 현재,"641,516,986,852",제 42 기,2021.12.31 현재,"729,907,904,420",제 41 기,2020.12.31 현재,"632,631,834,474",22,KRW
23,손익계산서,매출액,제 43 기,2022.01.01 ~ 2022.12.31,"792,569,991,946",제 42 기,2021.01.01 ~ 2021.12.31,"456,920,776,751",제 41 기,2020.01.01 ~ 2020.12.31,"396,932,893,018",24,KRW
24,손익계산서,영업이익,제 43 기,2022.01.01 ~ 2022.12.31,"95,951,025,291",제 42 기,2021.01.01 ~ 2021.12.31,"40,783,720,325",제 41 기,2020.01.01 ~ 2020.12.31,"40,549,922,004",26,KRW
25,손익계산서,법인세차감전 순이익,제 43 기,2022.01.01 ~ 2022.12.31,"117,596,453,785",제 42 기,2021.01.01 ~ 2021.12.31,"115,793,565,398",제 41 기,2020.01.01 ~ 2020.12.31,"62,542,101,794",28,KRW
26,손익계산서,당기순이익,제 43 기,2022.01.01 ~ 2022.12.31,"117,383,163,385",제 42 기,2021.01.01 ~ 2021.12.31,"104,572,057,033",제 41 기,2020.01.01 ~ 2020.12.31,"45,213,590,942",30,KRW
27,손익계산서,당기순이익(손실),제 43 기,2022.01.01 ~ 2022.12.31,"117,383,163,385",제 42 기,2021.01.01 ~ 2021.12.31,"104,572,057,033",제 41 기,2020.01.01 ~ 2020.12.31,"45,213,590,942",62,KRW
