,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 23 기,2022.12.31 현재,"927,259,777,473",제 22 기,2021.12.31 현재,"834,933,080,277",제 21 기,2020.12.31 현재,"866,790,546,647",1,KRW
1,재무상태표,비유동자산,제 23 기,2022.12.31 현재,"297,694,898,860",제 22 기,2021.12.31 현재,"285,226,728,769",제 21 기,2020.12.31 현재,"244,030,533,387",3,KRW
2,재무상태표,자산총계,제 23 기,2022.12.31 현재,"1,224,954,676,333",제 22 기,2021.12.31 현재,"1,120,159,809,046",제 21 기,2020.12.31 현재,"1,110,821,080,034",5,KRW
3,재무상태표,유동부채,제 23 기,2022.12.31 현재,"757,632,502,275",제 22 기,2021.12.31 현재,"644,516,501,590",제 21 기,2020.12.31 현재,"631,417,373,076",7,KRW
4,재무상태표,비유동부채,제 23 기,2022.12.31 현재,"57,148,160,286",제 22 기,2021.12.31 현재,"58,869,215,490",제 21 기,2020.12.31 현재,"62,467,437,214",9,KRW
5,재무상태표,부채총계,제 23 기,2022.12.31 현재,"814,780,662,561",제 22 기,2021.12.31 현재,"703,385,717,080",제 21 기,2020.12.31 현재,"693,884,810,290",11,KRW
6,재무상태표,자본금,제 23 기,2022.12.31 현재,"18,166,670,000",제 22 기,2021.12.31 현재,"18,166,670,000",제 21 기,2020.12.31 현재,"18,166,670,000",13,KRW
7,재무상태표,이익잉여금,제 23 기,2022.12.31 현재,"230,113,904,918",제 22 기,2021.12.31 현재,"232,947,545,905",제 21 기,2020.12.31 현재,"256,872,867,710",17,KRW
8,재무상태표,자본총계,제 23 기,2022.12.31 현재,"410,174,013,772",제 22 기,2021.12.31 현재,"416,774,091,966",제 21 기,2020.12.31 현재,"416,936,269,744",21,KRW
9,손익계산서,매출액,제 23 기,2022.01.01 ~ 2022.12.31,"3,588,174,695,943",제 22 기,2021.01.01 ~ 2021.12.31,"3,132,491,779,569",제 21 기,2020.01.01 ~ 2020.12.31,"2,839,411,295,374",23,KRW
10,손익계산서,영업이익,제 23 기,2022.01.01 ~ 2022.12.31,"56,299,267,838",제 22 기,2021.01.01 ~ 2021.12.31,"45,420,682,449",제 21 기,2020.01.01 ~ 2020.12.31,"40,515,731,617",25,KRW
11,손익계산서,법인세차감전 순이익,제 23 기,2022.01.01 ~ 2022.12.31,"37,284,002,615",제 22 기,2021.01.01 ~ 2021.12.31,"62,225,391,376",제 21 기,2020.01.01 ~ 2020.12.31,"38,770,751,806",27,KRW
12,손익계산서,당기순이익,제 23 기,2022.01.01 ~ 2022.12.31,"29,102,928,735",제 22 기,2021.01.01 ~ 2021.12.31,"44,499,433,381",제 21 기,2020.01.01 ~ 2020.12.31,"28,799,711,803",29,KRW
13,손익계산서,당기순이익(손실),제 23 기,2022.01.01 ~ 2022.12.31,"29,102,928,735",제 22 기,2021.01.01 ~ 2021.12.31,"44,499,433,381",제 21 기,2020.01.01 ~ 2020.12.31,"28,799,711,803",61,KRW
14,재무상태표,유동자산,제 23 기,2022.12.31 현재,"532,711,906,910",제 22 기,2021.12.31 현재,"509,969,509,187",제 21 기,2020.12.31 현재,"564,060,505,117",2,KRW
15,재무상태표,비유동자산,제 23 기,2022.12.31 현재,"292,466,782,143",제 22 기,2021.12.31 현재,"272,521,404,538",제 21 기,2020.12.31 현재,"211,622,794,760",4,KRW
16,재무상태표,자산총계,제 23 기,2022.12.31 현재,"825,178,689,053",제 22 기,2021.12.31 현재,"782,490,913,725",제 21 기,2020.12.31 현재,"775,683,299,877",6,KRW
17,재무상태표,유동부채,제 23 기,2022.12.31 현재,"415,748,598,169",제 22 기,2021.12.31 현재,"378,253,808,714",제 21 기,2020.12.31 현재,"374,595,418,924",8,KRW
18,재무상태표,비유동부채,제 23 기,2022.12.31 현재,"23,937,211,656",제 22 기,2021.12.31 현재,"29,563,780,937",제 21 기,2020.12.31 현재,"32,910,191,559",10,KRW
19,재무상태표,부채총계,제 23 기,2022.12.31 현재,"439,685,809,825",제 22 기,2021.12.31 현재,"407,817,589,651",제 21 기,2020.12.31 현재,"407,505,610,483",12,KRW
20,재무상태표,자본금,제 23 기,2022.12.31 현재,"18,166,670,000",제 22 기,2021.12.31 현재,"18,166,670,000",제 21 기,2020.12.31 현재,"18,166,670,000",15,KRW
21,재무상태표,이익잉여금,제 23 기,2022.12.31 현재,"260,766,395,460",제 22 기,2021.12.31 현재,"249,946,840,306",제 21 기,2020.12.31 현재,"267,527,091,336",19,KRW
22,재무상태표,자본총계,제 23 기,2022.12.31 현재,"385,492,879,228",제 22 기,2021.12.31 현재,"374,673,324,074",제 21 기,2020.12.31 현재,"368,177,689,394",22,KRW
23,손익계산서,매출액,제 23 기,2022.01.01 ~ 2022.12.31,"2,678,991,234,795",제 22 기,2021.01.01 ~ 2021.12.31,"2,353,473,844,574",제 21 기,2020.01.01 ~ 2020.12.31,"2,079,858,141,102",24,KRW
24,손익계산서,영업이익,제 23 기,2022.01.01 ~ 2022.12.31,"35,714,794,362",제 22 기,2021.01.01 ~ 2021.12.31,"29,043,362,395",제 21 기,2020.01.01 ~ 2020.12.31,"20,114,567,168",26,KRW
25,손익계산서,법인세차감전 순이익,제 23 기,2022.01.01 ~ 2022.12.31,"39,761,445,452",제 22 기,2021.01.01 ~ 2021.12.31,"58,106,815,532",제 21 기,2020.01.01 ~ 2020.12.31,"30,673,919,604",28,KRW
26,손익계산서,당기순이익,제 23 기,2022.01.01 ~ 2022.12.31,"36,294,420,376",제 22 기,2021.01.01 ~ 2021.12.31,"44,388,631,670",제 21 기,2020.01.01 ~ 2020.12.31,"24,609,515,555",30,KRW
27,손익계산서,당기순이익(손실),제 23 기,2022.01.01 ~ 2022.12.31,"36,294,420,376",제 22 기,2021.01.01 ~ 2021.12.31,"44,388,631,670",제 21 기,2020.01.01 ~ 2020.12.31,"24,609,515,555",62,KRW
