,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 54 기,2022.12.31 현재,"1,135,812,744,275",제 53 기,2021.12.31 현재,"781,567,740,809",제 52 기,2020.12.31 현재,"541,194,415,178",1,KRW
1,재무상태표,비유동자산,제 54 기,2022.12.31 현재,"445,887,750,069",제 53 기,2021.12.31 현재,"480,433,020,339",제 52 기,2020.12.31 현재,"413,039,134,862",3,KRW
2,재무상태표,자산총계,제 54 기,2022.12.31 현재,"1,581,700,494,344",제 53 기,2021.12.31 현재,"1,262,000,761,148",제 52 기,2020.12.31 현재,"954,233,550,040",5,KRW
3,재무상태표,유동부채,제 54 기,2022.12.31 현재,"617,523,861,899",제 53 기,2021.12.31 현재,"410,707,890,007",제 52 기,2020.12.31 현재,"261,355,805,065",7,KRW
4,재무상태표,비유동부채,제 54 기,2022.12.31 현재,"380,588,285,237",제 53 기,2021.12.31 현재,"291,638,391,294",제 52 기,2020.12.31 현재,"233,023,710,871",9,KRW
5,재무상태표,부채총계,제 54 기,2022.12.31 현재,"998,112,147,136",제 53 기,2021.12.31 현재,"702,346,281,301",제 52 기,2020.12.31 현재,"494,379,515,936",11,KRW
6,재무상태표,자본금,제 54 기,2022.12.31 현재,"115,663,535,000",제 53 기,2021.12.31 현재,"114,822,880,000",제 52 기,2020.12.31 현재,"114,638,780,000",13,KRW
7,재무상태표,이익잉여금,제 54 기,2022.12.31 현재,"375,395,252,807",제 53 기,2021.12.31 현재,"353,158,924,000",제 52 기,2020.12.31 현재,"256,092,955,577",17,KRW
8,재무상태표,자본총계,제 54 기,2022.12.31 현재,"583,588,347,208",제 53 기,2021.12.31 현재,"559,654,479,847",제 52 기,2020.12.31 현재,"459,854,034,104",21,KRW
9,손익계산서,매출액,제 54 기,2022.01.01 ~ 2022.12.31,"1,461,208,947,333",제 53 기,2021.01.01 ~ 2021.12.31,"1,144,872,823,605",제 52 기,2020.01.01 ~ 2020.12.31,"1,172,208,104,512",23,KRW
10,손익계산서,영업이익,제 54 기,2022.01.01 ~ 2022.12.31,"41,253,381,219",제 53 기,2021.01.01 ~ 2021.12.31,"61,251,228,945",제 52 기,2020.01.01 ~ 2020.12.31,"48,172,314,636",25,KRW
11,손익계산서,법인세차감전 순이익,제 54 기,2022.01.01 ~ 2022.12.31,"23,183,204,489",제 53 기,2021.01.01 ~ 2021.12.31,"97,855,985,075",제 52 기,2020.01.01 ~ 2020.12.31,"47,629,545,597",27,KRW
12,손익계산서,당기순이익,제 54 기,2022.01.01 ~ 2022.12.31,"39,355,378,983",제 53 기,2021.01.01 ~ 2021.12.31,"116,473,370,425",제 52 기,2020.01.01 ~ 2020.12.31,"44,325,414,272",29,KRW
13,손익계산서,당기순이익(손실),제 54 기,2022.01.01 ~ 2022.12.31,"39,355,378,983",제 53 기,2021.01.01 ~ 2021.12.31,"116,473,370,425",제 52 기,2020.01.01 ~ 2020.12.31,"44,325,414,272",61,KRW
14,재무상태표,유동자산,제 54 기,2022.12.31 현재,"768,664,704,073",제 53 기,2021.12.31 현재,"515,915,960,718",제 52 기,2020.12.31 현재,"328,944,086,763",2,KRW
15,재무상태표,비유동자산,제 54 기,2022.12.31 현재,"487,510,003,030",제 53 기,2021.12.31 현재,"494,216,350,663",제 52 기,2020.12.31 현재,"448,519,123,043",4,KRW
16,재무상태표,자산총계,제 54 기,2022.12.31 현재,"1,256,174,707,103",제 53 기,2021.12.31 현재,"1,010,132,311,381",제 52 기,2020.12.31 현재,"777,463,209,806",6,KRW
17,재무상태표,유동부채,제 54 기,2022.12.31 현재,"513,868,123,519",제 53 기,2021.12.31 현재,"310,531,993,586",제 52 기,2020.12.31 현재,"215,458,703,888",8,KRW
18,재무상태표,비유동부채,제 54 기,2022.12.31 현재,"173,999,197,966",제 53 기,2021.12.31 현재,"156,593,034,508",제 52 기,2020.12.31 현재,"90,833,460,453",10,KRW
