,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 13 기,2022.12.31 현재,"47,454,536,884",제 12 기,2021.12.31 현재,"49,930,193,895",제 11 기,2020.12.31 현재,-,1,KRW
1,재무상태표,비유동자산,제 13 기,2022.12.31 현재,"37,608,483,257",제 12 기,2021.12.31 현재,"34,875,306,613",제 11 기,2020.12.31 현재,-,3,KRW
2,재무상태표,자산총계,제 13 기,2022.12.31 현재,"85,063,020,141",제 12 기,2021.12.31 현재,"84,805,500,508",제 11 기,2020.12.31 현재,-,5,KRW
3,재무상태표,유동부채,제 13 기,2022.12.31 현재,"19,567,682,588",제 12 기,2021.12.31 현재,"19,968,815,883",제 11 기,2020.12.31 현재,-,7,KRW
4,재무상태표,비유동부채,제 13 기,2022.12.31 현재,"2,067,990,857",제 12 기,2021.12.31 현재,"3,386,546,460",제 11 기,2020.12.31 현재,-,9,KRW
5,재무상태표,부채총계,제 13 기,2022.12.31 현재,"21,635,673,445",제 12 기,2021.12.31 현재,"23,355,362,343",제 11 기,2020.12.31 현재,-,11,KRW
6,재무상태표,자본금,제 13 기,2022.12.31 현재,"1,000,000,000",제 12 기,2021.12.31 현재,"1,000,000,000",제 11 기,2020.12.31 현재,-,13,KRW
7,재무상태표,이익잉여금,제 13 기,2022.12.31 현재,"46,034,114,428",제 12 기,2021.12.31 현재,"44,020,224,802",제 11 기,2020.12.31 현재,-,17,KRW
8,재무상태표,자본총계,제 13 기,2022.12.31 현재,"63,427,346,696",제 12 기,2021.12.31 현재,"61,450,138,165",제 11 기,2020.12.31 현재,-,21,KRW
9,손익계산서,매출액,제 13 기,2022.01.01 ~ 2022.12.31,"243,320,658,371",제 12 기,2021.01.01 ~ 2021.12.31,"251,936,903,361",제 11 기,2020.01.01 ~ 2020.12.31,-,23,KRW
10,손익계산서,영업이익,제 13 기,2022.01.01 ~ 2022.12.31,"40,885,780",제 12 기,2021.01.01 ~ 2021.12.31,"12,698,998,352",제 11 기,2020.01.01 ~ 2020.12.31,-,25,KRW
11,손익계산서,법인세차감전 순이익,제 13 기,2022.01.01 ~ 2022.12.31,"3,102,893,525",제 12 기,2021.01.01 ~ 2021.12.31,"15,348,391,590",제 11 기,2020.01.01 ~ 2020.12.31,-,27,KRW
12,손익계산서,당기순이익,제 13 기,2022.01.01 ~ 2022.12.31,"2,544,939,298",제 12 기,2021.01.01 ~ 2021.12.31,"12,935,477,217",제 11 기,2020.01.01 ~ 2020.12.31,-,29,KRW
13,손익계산서,당기순이익(손실),제 13 기,2022.01.01 ~ 2022.12.31,"2,544,939,298",제 12 기,2021.01.01 ~ 2021.12.31,"12,935,477,217",제 11 기,2020.01.01 ~ 2020.12.31,-,61,KRW
14,재무상태표,유동자산,제 13 기,2022.12.31 현재,"43,369,032,915",제 12 기,2021.12.31 현재,"49,930,193,895",제 11 기,2020.12.31 현재,"58,459,310,649",2,KRW
15,재무상태표,비유동자산,제 13 기,2022.12.31 현재,"41,308,062,940",제 12 기,2021.12.31 현재,"34,875,306,613",제 11 기,2020.12.31 현재,"37,313,982,599",4,KRW
16,재무상태표,자산총계,제 13 기,2022.12.31 현재,"84,677,095,855",제 12 기,2021.12.31 현재,"84,805,500,508",제 11 기,2020.12.31 현재,"95,773,293,248",6,KRW
17,재무상태표,유동부채,제 13 기,2022.12.31 현재,"19,343,542,148",제 12 기,2021.12.31 현재,"19,968,815,883",제 11 기,2020.12.31 현재,"40,657,953,473",8,KRW
18,재무상태표,비유동부채,제 13 기,2022.12.31 현재,"2,083,327,939",제 12 기,2021.12.31 현재,"3,386,546,460",제 11 기,2020.12.31 현재,"6,329,767,627",10,KRW
19,재무상태표,부채총계,제 13 기,2022.12.31 현재,"21,426,870,087",제 12 기,2021.12.31 현재,"23,355,362,343",제 11 기,2020.12.31 현재,"46,987,721,100",12,KRW
