,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 51 기,2022.12.31 현재,"1,156,476,041,727",제 50 기,2021.12.31 현재,"907,740,418,746",제 49 기,2020.12.31 현재,"937,642,614,432",1,KRW
1,재무상태표,비유동자산,제 51 기,2022.12.31 현재,"1,167,067,305,206",제 50 기,2021.12.31 현재,"1,230,138,972,511",제 49 기,2020.12.31 현재,"1,213,369,565,623",3,KRW
2,재무상태표,자산총계,제 51 기,2022.12.31 현재,"2,323,543,346,933",제 50 기,2021.12.31 현재,"2,137,879,391,257",제 49 기,2020.12.31 현재,"2,151,012,180,055",5,KRW
3,재무상태표,유동부채,제 51 기,2022.12.31 현재,"1,105,073,851,122",제 50 기,2021.12.31 현재,"982,570,610,108",제 49 기,2020.12.31 현재,"1,036,411,392,225",7,KRW
4,재무상태표,비유동부채,제 51 기,2022.12.31 현재,"214,562,859,927",제 50 기,2021.12.31 현재,"249,036,169,157",제 49 기,2020.12.31 현재,"288,010,304,702",9,KRW
5,재무상태표,부채총계,제 51 기,2022.12.31 현재,"1,319,636,711,049",제 50 기,2021.12.31 현재,"1,231,606,779,265",제 49 기,2020.12.31 현재,"1,324,421,696,927",11,KRW
6,재무상태표,자본금,제 51 기,2022.12.31 현재,"11,739,922,000",제 50 기,2021.12.31 현재,"11,739,922,000",제 49 기,2020.12.31 현재,"11,739,922,000",13,KRW
7,재무상태표,이익잉여금,제 51 기,2022.12.31 현재,"255,241,093,533",제 50 기,2021.12.31 현재,"189,552,001,507",제 49 기,2020.12.31 현재,"167,220,952,783",17,KRW
8,재무상태표,자본총계,제 51 기,2022.12.31 현재,"1,003,906,635,884",제 50 기,2021.12.31 현재,"906,272,611,992",제 49 기,2020.12.31 현재,"826,590,483,128",21,KRW
9,손익계산서,매출액,제 51 기,2022.01.01 ~ 2022.12.31,"3,251,548,681,865",제 50 기,2021.01.01 ~ 2021.12.31,"2,479,315,038,515",제 49 기,2020.01.01 ~ 2020.12.31,"2,237,268,522,679",23,KRW
10,손익계산서,영업이익,제 51 기,2022.01.01 ~ 2022.12.31,"188,572,721,382",제 50 기,2021.01.01 ~ 2021.12.31,"83,677,156,512",제 49 기,2020.01.01 ~ 2020.12.31,"53,029,216,860",25,KRW
11,손익계산서,법인세차감전 순이익,제 51 기,2022.01.01 ~ 2022.12.31,"157,391,284,290",제 50 기,2021.01.01 ~ 2021.12.31,"70,754,705,863",제 49 기,2020.01.01 ~ 2020.12.31,"-14,960,367,995",27,KRW
12,손익계산서,당기순이익,제 51 기,2022.01.01 ~ 2022.12.31,"99,142,112,917",제 50 기,2021.01.01 ~ 2021.12.31,"44,274,576,012",제 49 기,2020.01.01 ~ 2020.12.31,"-25,537,869,179",29,KRW
13,손익계산서,당기순이익(손실),제 51 기,2022.01.01 ~ 2022.12.31,"99,142,112,917",제 50 기,2021.01.01 ~ 2021.12.31,"44,274,576,012",제 49 기,2020.01.01 ~ 2020.12.31,"-25,537,869,179",61,KRW
14,재무상태표,유동자산,제 51 기,2022.12.31 현재,"16,450,346,867",제 50 기,2021.12.31 현재,"16,290,510,000",제 49 기,2020.12.31 현재,"23,869,811,256",2,KRW
