,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 56 기,2022.12.31 현재,"129,259,247,415",제 55 기,2021.12.31 현재,"77,436,966,719",제 54 기,2020.12.31 현재,"66,744,844,033",2,KRW
1,재무상태표,비유동자산,제 56 기,2022.12.31 현재,"103,291,318,614",제 55 기,2021.12.31 현재,"162,228,315,520",제 54 기,2020.12.31 현재,"183,036,763,261",4,KRW
2,재무상태표,자산총계,제 56 기,2022.12.31 현재,"232,550,566,029",제 55 기,2021.12.31 현재,"239,665,282,239",제 54 기,2020.12.31 현재,"249,781,607,294",6,KRW
3,재무상태표,유동부채,제 56 기,2022.12.31 현재,"171,189,809,464",제 55 기,2021.12.31 현재,"176,230,158,625",제 54 기,2020.12.31 현재,"147,595,960,155",8,KRW
4,재무상태표,비유동부채,제 56 기,2022.12.31 현재,"38,336,308,028",제 55 기,2021.12.31 현재,"40,266,833,668",제 54 기,2020.12.31 현재,"75,546,420,656",10,KRW
5,재무상태표,부채총계,제 56 기,2022.12.31 현재,"209,526,117,492",제 55 기,2021.12.31 현재,"216,496,992,293",제 54 기,2020.12.31 현재,"223,142,380,811",12,KRW
6,재무상태표,자본금,제 56 기,2022.12.31 현재,"36,464,494,000",제 55 기,2021.12.31 현재,"32,986,802,000",제 54 기,2020.12.31 현재,"28,424,758,500",15,KRW
7,재무상태표,이익잉여금,제 56 기,2022.12.31 현재,"-69,460,698,958",제 55 기,2021.12.31 현재,"-62,540,731,435",제 54 기,2020.12.31 현재,"-51,048,672,540",19,KRW
8,재무상태표,자본총계,제 56 기,2022.12.31 현재,"23,024,448,537",제 55 기,2021.12.31 현재,"23,168,289,946",제 54 기,2020.12.31 현재,"26,639,226,483",22,KRW
9,손익계산서,매출액,제 56 기,2022.01.01 ~ 2022.12.31,"230,549,455,752",제 55 기,2021.01.01 ~ 2021.12.31,"186,826,815,708",제 54 기,2020.01.01 ~ 2020.12.31,"152,724,658,892",24,KRW
10,손익계산서,영업이익,제 56 기,2022.01.01 ~ 2022.12.31,"-6,463,260,656",제 55 기,2021.01.01 ~ 2021.12.31,"-9,346,942,299",제 54 기,2020.01.01 ~ 2020.12.31,"-4,508,061,689",26,KRW
11,손익계산서,법인세차감전 순이익,제 56 기,2022.01.01 ~ 2022.12.31,"-8,450,363,450",제 55 기,2021.01.01 ~ 2021.12.31,"-10,746,815,158",제 54 기,2020.01.01 ~ 2020.12.31,"-12,873,245,784",28,KRW
12,손익계산서,당기순이익,제 56 기,2022.01.01 ~ 2022.12.31,"-8,107,314,531",제 55 기,2021.01.01 ~ 2021.12.31,"-11,744,451,098",제 54 기,2020.01.01 ~ 2020.12.31,"-13,437,443,505",30,KRW
13,손익계산서,당기순이익(손실),제 56 기,2022.01.01 ~ 2022.12.31,"-8,107,314,531",제 55 기,2021.01.01 ~ 2021.12.31,"-11,744,451,098",제 54 기,2020.01.01 ~ 2020.12.31,"-13,437,443,505",62,KRW
