,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
0,재무상태표,유동자산,제 24 기,2022.12.31 현재,"1,708,939,356,443",제 23 기,2021.12.31 현재,"1,171,196,751,859",제 22 기,2020.12.31 현재,"693,800,270,246",1,KRW
1,재무상태표,비유동자산,제 24 기,2022.12.31 현재,"3,382,939,580,708",제 23 기,2021.12.31 현재,"1,896,266,629,765",제 22 기,2020.12.31 현재,"1,864,571,605,160",3,KRW
2,재무상태표,자산총계,제 24 기,2022.12.31 현재,"5,091,878,937,151",제 23 기,2021.12.31 현재,"3,067,463,381,624",제 22 기,2020.12.31 현재,"2,558,371,875,406",5,KRW
3,재무상태표,유동부채,제 24 기,2022.12.31 현재,"1,219,835,414,834",제 23 기,2021.12.31 현재,"942,569,422,005",제 22 기,2020.12.31 현재,"555,791,457,676",7,KRW
4,재무상태표,비유동부채,제 24 기,2022.12.31 현재,"1,282,610,537,778",제 23 기,2021.12.31 현재,"888,987,811,158",제 22 기,2020.12.31 현재,"952,445,370,843",9,KRW
5,재무상태표,부채총계,제 24 기,2022.12.31 현재,"2,502,445,952,612",제 23 기,2021.12.31 현재,"1,831,557,233,163",제 22 기,2020.12.31 현재,"1,508,236,828,519",11,KRW
6,재무상태표,자본금,제 24 기,2022.12.31 현재,"20,051,860,000",제 23 기,2021.12.31 현재,"20,051,860,000",제 22 기,2020.12.31 현재,"20,051,860,000",13,KRW
7,재무상태표,이익잉여금,제 24 기,2022.12.31 현재,"753,463,075,240",제 23 기,2021.12.31 현재,"253,694,656,964",제 22 기,2020.12.31 현재,"205,284,311,418",17,KRW
8,재무상태표,자본총계,제 24 기,2022.12.31 현재,"2,589,432,984,539",제 23 기,2021.12.31 현재,"1,235,906,148,461",제 22 기,2020.12.31 현재,"1,050,135,046,887",21,KRW
9,손익계산서,매출액,제 24 기,2022.01.01 ~ 2022.12.31,"4,944,241,256,184",제 23 기,2021.01.01 ~ 2021.12.31,"3,412,499,198,026",제 22 기,2020.01.01 ~ 2020.12.31,"153,866,929,956",23,KRW
10,손익계산서,영업이익,제 24 기,2022.01.01 ~ 2022.12.31,"356,188,977,348",제 23 기,2021.01.01 ~ 2021.12.31,"306,613,111,206",제 22 기,2020.01.01 ~ 2020.12.31,"19,057,664,833",25,KRW
11,손익계산서,법인세차감전 순이익,제 24 기,2022.01.01 ~ 2022.12.31,"420,860,608,379",제 23 기,2021.01.01 ~ 2021.12.31,"237,564,264,444",제 22 기,2020.01.01 ~ 2020.12.31,"32,047,153,188",27,KRW
12,손익계산서,당기순이익,제 24 기,2022.01.01 ~ 2022.12.31,"904,912,818,973",제 23 기,2021.01.01 ~ 2021.12.31,"192,610,284,609",제 22 기,2020.01.01 ~ 2020.12.31,"26,670,326,348",29,KRW
13,손익계산서,당기순이익(손실),제 24 기,2022.01.01 ~ 2022.12.31,"904,912,818,973",제 23 기,2021.01.01 ~ 2021.12.31,"192,610,284,609",제 22 기,2020.01.01 ~ 2020.12.31,"26,670,326,348",61,KRW
14,재무상태표,유동자산,제 24 기,2022.12.31 현재,"64,201,575,637",제 23 기,2021.12.31 현재,"48,040,021,482",제 22 기,2020.12.31 현재,"50,085,402,798",2,KRW
15,재무상태표,비유동자산,제 24 기,2022.12.31 현재,"735,913,653,373",제 23 기,2021.12.31 현재,"321,962,227,928",제 22 기,2020.12.31 현재,"318,861,265,396",4,KRW
16,재무상태표,자산총계,제 24 기,2022.12.31 현재,"800,115,229,010",제 23 기,2021.12.31 현재,"370,002,249,410",제 22 기,2020.12.31 현재,"368,946,668,194",6,KRW
17,재무상태표,유동부채,제 24 기,2022.12.31 현재,"241,671,927,728",제 23 기,2021.12.31 현재,"127,136,678,022",제 22 기,2020.12.31 현재,"85,606,326,851",8,KRW
18,재무상태표,비유동부채,제 24 기,2022.12.31 현재,"41,486,065,910",제 23 기,2021.12.31 현재,"34,226,171,325",제 22 기,2020.12.31 현재,"99,981,033,126",10,KRW
19,재무상태표,부채총계,제 24 기,2022.12.31 현재,"283,157,993,638",제 23 기,2021.12.31 현재,"161,362,849,347",제 22 기,2020.12.31 현재,"185,587,359,977",12,KRW
20,재무상태표,자본금,제 24 기,2022.12.31 현재,"20,051,860,000",제 23 기,2021.12.31 현재,"20,051,860,000",제 22 기,2020.12.31 현재,"20,051,860,000",15,KRW
21,재무상태표,이익잉여금,제 24 기,2022.12.31 현재,"450,304,495,590",제 23 기,2021.12.31 현재,"141,709,324,398",제 22 기,2020.12.31 현재,"120,177,988,096",19,KRW
22,재무상태표,자본총계,제 24 기,2022.12.31 현재,"516,957,235,372",제 23 기,2021.12.31 현재,"208,639,400,063",제 22 기,2020.12.31 현재,"183,359,308,217",22,KRW
23,손익계산서,매출액,제 24 기,2022.01.01 ~ 2022.12.31,"105,097,066,502",제 23 기,2021.01.01 ~ 2021.12.31,"58,134,497,300",제 22 기,2020.01.01 ~ 2020.12.31,"153,866,929,956",24,KRW
24,손익계산서,영업이익,제 24 기,2022.01.01 ~ 2022.12.31,"14,770,188,990",제 23 기,2021.01.01 ~ 2021.12.31,"9,710,712,227",제 22 기,2020.01.01 ~ 2020.12.31,"19,057,664,833",26,KRW
25,손익계산서,법인세차감전 순이익,제 24 기,2022.01.01 ~ 2022.12.31,"7,822,585,019",제 23 기,2021.01.01 ~ 2021.12.31,"7,413,004,552",제 22 기,2020.01.01 ~ 2020.12.31,"-68,009,631,189",28,KRW
26,손익계산서,당기순이익,제 24 기,2022.01.01 ~ 2022.12.31,"313,336,580,741",제 23 기,2021.01.01 ~ 2021.12.31,"20,349,986,913",제 22 기,2020.01.01 ~ 2020.12.31,"-58,435,996,974",30,KRW
27,손익계산서,당기순이익(손실),제 24 기,2022.01.01 ~ 2022.12.31,"313,336,580,741",제 23 기,2021.01.01 ~ 2021.12.31,"20,349,986,913",제 22 기,2020.01.01 ~ 2020.12.31,"-58,435,996,974",62,KRW
