,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230321001449,Y,00360595,현대글로비스,남,물류,-,-,-,704,-,27,7,731,8.47,-,-,-
1,20230321001449,Y,00360595,현대글로비스,여,성별합계,-,-,-,282,-,52,1,334,4.24,-,-,-
2,20230321001449,Y,00360595,현대글로비스,여,물류,-,-,-,110,-,46,-,156,4.33,-,-,-
3,20230321001449,Y,00360595,현대글로비스,남,유통,-,-,-,243,-,5,-,248,7.29,-,-,-
4,20230321001449,Y,00360595,현대글로비스,여,유통,-,-,-,49,-,3,-,52,3.36,-,-,-
5,20230321001449,Y,00360595,현대글로비스,남,해운,-,-,-,251,-,1,-,252,3.89,-,-,-
6,20230321001449,Y,00360595,현대글로비스,여,해운,-,-,-,47,-,-,-,47,4.91,-,-,-
7,20230321001449,Y,00360595,현대글로비스,남,경영지원,-,-,-,345,4,35,2,380,6.20,-,-,-
8,20230321001449,Y,00360595,현대글로비스,여,경영지원,-,-,-,76,-,3,1,79,4.16,-,-,-
9,20230321001449,Y,00360595,현대글로비스,남,성별합계,-,-,-,"1,543",4,68,9,"1,611",7.51,-,-,-
