,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230316001262,Y,00103042,케이씨티시,남,CNTR운송부문,-,-,-,121,-,7,1,128,15년 09개월,"8,289,343,000","64,760,000","정영식상무, 김명수상무"
1,20230316001262,Y,00103042,케이씨티시,여,기타부문,-,-,-,12,-,0,-,12,20년 04개월,"643,587,000","53,632,000",-
2,20230316001262,Y,00103042,케이씨티시,여,CNTR운송부문,-,-,-,30,-,0,-,30,26년 04개월,"1,805,108,000","60,170,000",-
3,20230316001262,Y,00103042,케이씨티시,남,"하역, 중량물부분",-,-,-,78,-,8,-,86,11년 08개월,"5,615,870,000","65,301,000","최상집전무, 김영규상무"
4,20230316001262,Y,00103042,케이씨티시,여,"하역, 중량물부분",-,-,-,4,-,1,-,5,14년 00개월,"270,623,000","54,125,000",-
5,20230316001262,Y,00103042,케이씨티시,남,"CY,CFS부문",-,-,-,15,-,1,-,16,22년 02개월,"1,091,784,000","68,237,000",노조상급단체전임자 1명 인원포함
6,20230316001262,Y,00103042,케이씨티시,여,"CY,CFS부문",-,-,-,2,-,0,-,2,26년 06개월,"67,769,000","33,885,000",노조전임자 1명 인원포함
7,20230316001262,Y,00103042,케이씨티시,남,소화물부문,-,-,-,116,-,10,-,126,04년 07개월,"6,990,309,000","55,479,000",이영근부사장
8,20230316001262,Y,00103042,케이씨티시,여,소화물부문,-,-,-,7,-,8,-,15,05년 04개월,"611,622,000","40,775,000",-
9,20230316001262,Y,00103042,케이씨티시,남,기타부문,-,-,-,35,-,6,-,41,16년 05개월,"3,429,859,000","83,655,000","신태범회장, 문태룡전무, 박현배상무
김천용상무, 안병현상무, 주진석상무"
