,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230321001012,Y,00172185,남성,남,전자사업부문,-,-,-,32,-,-,-,32,18.1,"1,546,767,000","48,336,000",-
1,20230321001012,Y,00172185,남성,여,전자사업부문,-,-,-,12,1,-,-,13,10.3,"436,267,000","33,559,000",-
2,20230321001012,Y,00172185,남성,남,유통사업부문,-,-,-,12,2,-,-,14,16.1,"319,459,000","22,818,000",-
3,20230321001012,Y,00172185,남성,여,유통사업부문,-,-,-,2,2,-,-,4,9.9,"84,919,000","21,230,000",-
