,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230309000761,Y,00149655,삼성물산,남,건 설,-,-,-,"4,063",-,"1,148",-,"5,211",12.2,-,-,-
1,20230309000761,Y,00149655,삼성물산,여,성별합계,-,-,-,"1,680",15,227,1,"1,907",10.2,"184,760,000,000","97,000,000",-
2,20230309000761,Y,00149655,삼성물산,여,건 설,-,-,-,440,-,119,-,559,8.8,-,-,-
3,20230309000761,Y,00149655,삼성물산,남,상 사,-,-,-,531,-,-,-,531,14.5,-,-,-
4,20230309000761,Y,00149655,삼성물산,여,상 사,-,-,-,220,-,-,-,220,13.2,-,-,-
5,20230309000761,Y,00149655,삼성물산,남,패 션,-,-,-,550,-,24,4,574,13.4,-,-,-
6,20230309000761,Y,00149655,삼성물산,여,패 션,-,-,-,676,8,97,1,773,8.7,-,-,-
7,20230309000761,Y,00149655,삼성물산,남,리조트,-,-,-,930,-,21,-,951,15.6,-,-,-
8,20230309000761,Y,00149655,삼성물산,여,리조트,-,-,-,344,7,11,-,355,13.2,-,-,-
9,20230309000761,Y,00149655,삼성물산,남,성별합계,-,-,-,"6,074",-,"1,193",4,"7,267",13.0,"964,607,000,000","133,000,000",-
