,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230317000955,Y,00401731,LG전자,남,H&A,-,-,-,"9,543",1,455,-,"9,998",13.8,-,-,-
1,20230317000955,Y,00401731,LG전자,여,본사 등,-,-,-,"2,238",7,41,-,"2,279",10.5,-,-,-
2,20230317000955,Y,00401731,LG전자,남,성별합계,-,-,-,"29,063",15,538,-,"29,601",13.3,"3,492,645,000,000","116,000,000",-
3,20230317000955,Y,00401731,LG전자,여,성별합계,-,-,-,"4,902",10,142,1,"5,044",10.6,"446,916,000,000","90,000,000",-
4,20230317000955,Y,00401731,LG전자,여,H&A,-,-,-,"1,186",2,77,-,"1,263",9.8,-,-,-
5,20230317000955,Y,00401731,LG전자,남,HE,-,-,-,"3,014",1,8,-,"3,022",13.3,-,-,-
6,20230317000955,Y,00401731,LG전자,여,HE,-,-,-,502,1,4,-,506,11.2,-,-,-
7,20230317000955,Y,00401731,LG전자,남,VS,-,-,-,"2,972",-,15,-,"2,987",13.3,-,-,-
8,20230317000955,Y,00401731,LG전자,여,VS,-,-,-,580,-,18,1,598,11.2,-,-,-
9,20230317000955,Y,00401731,LG전자,남,BS,-,-,-,"2,382",3,11,-,"2,393",14.7,-,-,-
10,20230317000955,Y,00401731,LG전자,여,BS,-,-,-,396,-,2,-,398,10.3,-,-,-
11,20230317000955,Y,00401731,LG전자,남,본사 등,-,-,-,"11,152",10,49,-,"11,201",11.1,-,-,-
