,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230321001020,Y,00163761,한창제지,남,관리직,-,-,-,70,-,-,-,70,11.4,"4,282,000,000","61,000,000",-
1,20230321001020,Y,00163761,한창제지,여,관리직,-,-,-,14,-,-,-,14,12.7,"688,000,000","49,000,000",-
2,20230321001020,Y,00163761,한창제지,남,생산직,-,-,-,137,-,-,-,137,18.2,"9,420,000,000","69,000,000",-
