,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230307000653,Y,00126371,삼성전기,남,컴포넌트,-,-,-,"2,846",-,1,-,"2,847",12,-,-,-
1,20230307000653,Y,00126371,삼성전기,여,성별 총계,-,-,-,"2,816",28,109,-,"2,925",12,"235,434,000,000","77,000,000",-
2,20230307000653,Y,00126371,삼성전기,여,컴포넌트,-,-,-,"1,008",17,2,-,"1,010",12,-,-,-
3,20230307000653,Y,00126371,삼성전기,남,광학통신,-,-,-,845,-,-,-,845,15,-,-,-
4,20230307000653,Y,00126371,삼성전기,여,광학통신,-,-,-,227,2,-,-,227,14,-,-,-
5,20230307000653,Y,00126371,삼성전기,남,패키지,-,-,-,"2,196",-,274,-,"2,470",13,-,-,-
6,20230307000653,Y,00126371,삼성전기,여,패키지,-,-,-,477,-,75,-,552,11,-,-,-
7,20230307000653,Y,00126371,삼성전기,남,기타,-,-,-,"3,247",-,31,-,"3,278",16,-,-,-
8,20230307000653,Y,00126371,삼성전기,여,기타,-,-,-,"1,104",9,32,-,"1,136",13,-,-,-
9,20230307000653,Y,00126371,삼성전기,남,성별 총계,-,-,-,"9,134",-,306,-,"9,440",14,"991,166,000,000","104,000,000",-
