,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230316001014,Y,00120030,GS건설,남,건축ㆍ주택,-,-,-,"1,547",-,"1,055",-,"2,602",16.7,"235,836,000,000","94,000,000",-
1,20230316001014,Y,00120030,GS건설,여,인프라,-,-,-,7,-,25,-,32,9.0,"1,664,000,000","48,000,000",-
2,20230316001014,Y,00120030,GS건설,남,기타,-,-,-,620,-,12,-,632,15.0,"70,997,000,000","115,000,000",-
3,20230316001014,Y,00120030,GS건설,여,기타,-,-,-,101,-,3,-,104,12.2,"7,904,000,000","80,000,000",-
4,20230316001014,Y,00120030,GS건설,여,건축ㆍ주택,-,-,-,64,-,317,-,381,10.9,"17,368,000,000","49,000,000",-
5,20230316001014,Y,00120030,GS건설,남,신사업,-,-,-,247,-,-,-,247,12.4,"31,305,000,000","130,000,000",-
6,20230316001014,Y,00120030,GS건설,여,신사업,-,-,-,27,-,1,-,28,9.8,"2,144,000,000","81,000,000",-
7,20230316001014,Y,00120030,GS건설,남,플랜트,-,-,-,428,-,26,-,454,15.4,"82,826,000,000","145,000,000",-
8,20230316001014,Y,00120030,GS건설,여,플랜트,-,-,-,52,-,6,-,58,13.3,"4,966,000,000","66,000,000",-
9,20230316001014,Y,00120030,GS건설,남,Eco사업,-,-,-,286,-,49,-,335,15.2,"38,316,000,000","105,000,000",-
10,20230316001014,Y,00120030,GS건설,여,Eco사업,-,-,-,11,-,18,-,29,8.2,"1,708,000,000","58,000,000",-
11,20230316001014,Y,00120030,GS건설,남,인프라,-,-,-,416,-,104,-,520,17.7,"65,850,000,000","118,000,000",-
