,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230320000972,Y,00121932,미원상사,남, 안양 ,-,-,-,41,-,-,-,41,7.6,"2,845,815,000","69,410,000",-
1,20230320000972,Y,00121932,미원상사,여, 익산 ,-,-,-,8,-,-,-,8,2.8,"312,734,000","39,092,000",-
2,20230320000972,Y,00121932,미원상사,여, 안양 ,-,-,-,20,-,-,-,20,8.7,"926,815,000","46,341,000",-
3,20230320000972,Y,00121932,미원상사,남, 반월 ,-,-,-,114,-,-,-,114,9.2,"7,234,801,000","63,463,000",-
4,20230320000972,Y,00121932,미원상사,여, 반월 ,-,-,-,32,-,-,-,32,7.7,"1,679,053,000","52,470,000",-
5,20230320000972,Y,00121932,미원상사,남, 전주1 ,-,-,-,85,-,-,-,85,7.6,"5,136,904,000","60,434,000",-
6,20230320000972,Y,00121932,미원상사,여, 전주1 ,-,-,-,6,1,-,-,6,8.9,"267,045,000","44,508,000",-
7,20230320000972,Y,00121932,미원상사,남, 전주2 ,-,-,-,214,2,-,-,214,5.8,"11,966,728,000","55,919,000",-
8,20230320000972,Y,00121932,미원상사,여, 전주2 ,-,-,-,12,1,-,-,12,4.9,"450,544,000","37,545,000",-
9,20230320000972,Y,00121932,미원상사,남, 익산 ,-,-,-,121,-,-,-,121,4.9,"5,802,763,000","47,957,000",-
