,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230321001114,Y,00632304,JW홀딩스,남,-,-,-,-,94,-,2,-,96,4.6,"5,324,000,000","55,000,000",-
1,20230321001114,Y,00632304,JW홀딩스,여,-,-,-,-,44,-,5,-,49,4.7,"2,009,000,000","41,000,000",-
