,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230220001550,Y,00648721,SNT에너지,남,전사업장,-,-,-,169,-,1,-,170,14.6,"12,375,474,000","72,797,000",-
1,20230220001550,Y,00648721,SNT에너지,여,전사업장,-,-,-,7,-,-,-,7,12.5,"395,501,000","56,500,000",-
