,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230323001405,Y,00520887,비상교육,남,지원부문,-,-,-,46,0,7,7,53,4.6년,"2,501,372,000","47,196,000",-
1,20230323001405,Y,00520887,비상교육,여,글로벌,-,-,-,63,0,1,0,64,3.0년,"2,406,494,000","37,601,000",-
2,20230323001405,Y,00520887,비상교육,남,교원연수,-,-,-,4,0,0,0,4,1.7년,"206,737,000","51,684,000",-
3,20230323001405,Y,00520887,비상교육,여,교원연수,-,-,-,8,0,1,0,9,1.3년,"238,404,000","26,489,000",-
4,20230323001405,Y,00520887,비상교육,여,지원부문,-,-,-,37,0,7,5,44,4.2년,"1,476,599,000","33,559,000",-
5,20230323001405,Y,00520887,비상교육,남,러닝,-,-,-,69,0,3,0,72,3.0년,"2,975,490,000","41,326,000",-
6,20230323001405,Y,00520887,비상교육,여,러닝,-,-,-,176,0,23,0,199,1.9년,"6,287,138,000","31,594,000",-
7,20230323001405,Y,00520887,비상교육,남,출판,-,-,-,85,0,8,1,93,7.1년,"4,247,511,000","45,672,000",-
8,20230323001405,Y,00520887,비상교육,여,출판,-,-,-,274,0,17,0,291,5.8년,"11,210,763,000","38,525,000",-
9,20230323001405,Y,00520887,비상교육,남,티칭,-,-,-,26,0,2,0,28,4.1년,"1,344,419,000","48,015,000",-
10,20230323001405,Y,00520887,비상교육,여,티칭,-,-,-,54,0,8,0,62,4.3년,"2,395,585,000","38,638,000",-
11,20230323001405,Y,00520887,비상교육,남,글로벌,-,-,-,38,0,0,0,38,4.0년,"2,119,257,000","55,770,000",-
