,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230306000254,Y,00148896,OCI홀딩스,남,본사,-,-,-,176,-,6,-,182,-,-,-,-
1,20230306000254,Y,00148896,OCI홀딩스,남,중앙연구소,-,-,-,83,2,1,-,84,-,-,-,-
2,20230306000254,Y,00148896,OCI홀딩스,여,중앙연구소,-,-,-,17,-,1,-,18,-,-,-,-
3,20230306000254,Y,00148896,OCI홀딩스,남,포항공장,-,-,-,274,-,18,-,292,-,-,-,-
4,20230306000254,Y,00148896,OCI홀딩스,여,포항공장,-,-,-,7,-,2,-,9,-,-,-,-
5,20230306000254,Y,00148896,OCI홀딩스,남,중부사업장,-,-,-,4,-,-,-,4,-,-,-,-
6,20230306000254,Y,00148896,OCI홀딩스,여,중부사업장,-,-,-,2,-,-,-,2,-,-,-,-
7,20230306000254,Y,00148896,OCI홀딩스,남,소 계,-,-,-,"1,477",2,36,-,"1,513",15.2 ,"146,512,000,000","98,000,000",-
8,20230306000254,Y,00148896,OCI홀딩스,여,소 계,-,-,-,107,-,9,-,116,6.8 ,"7,468,000,000","67,000,000",-
9,20230306000254,Y,00148896,OCI홀딩스,여,본사,-,-,-,70,-,2,-,72,-,-,-,-
10,20230306000254,Y,00148896,OCI홀딩스,남,광양공장,-,-,-,251,-,-,-,251,-,-,-,-
11,20230306000254,Y,00148896,OCI홀딩스,여,광양공장,-,-,-,4,-,1,-,5,-,-,-,-
12,20230306000254,Y,00148896,OCI홀딩스,남,군산공장,-,-,-,585,-,8,-,593,-,-,-,-
13,20230306000254,Y,00148896,OCI홀딩스,여,군산공장,-,-,-,4,-,2,-,6,-,-,-,-
14,20230306000254,Y,00148896,OCI홀딩스,남,익산공장,-,-,-,101,-,1,-,102,-,-,-,-
15,20230306000254,Y,00148896,OCI홀딩스,여,익산공장,-,-,-,3,-,1,-,4,-,-,-,-
16,20230306000254,Y,00148896,OCI홀딩스,남,익산단열재공장,-,-,-,3,-,2,-,5,-,-,-,-
