,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230814002221,Y,00152880,코오롱글로벌,남,전략기획본부,-,-,-,71,0,1,0,72,9년 9월,"6,257,000,000","87,000,000",-
1,20230814002221,Y,00152880,코오롱글로벌,여,상사사업본부,-,-,-,14,0,1,0,15,11년 4월,"690,000,000","46,000,000",-
2,20230814002221,Y,00152880,코오롱글로벌,남,스포렉스본부,-,-,-,42,0,192,0,234,3년 6월,"6,034,000,000","26,000,000",-
3,20230814002221,Y,00152880,코오롱글로벌,여,스포렉스본부,-,-,-,20,0,168,0,188,3년,"3,949,000,000","21,000,000",-
4,20230814002221,Y,00152880,코오롱글로벌,남,기타,-,-,-,58,0,2,0,60,8년,"8,267,000,000","138,000,000",-
5,20230814002221,Y,00152880,코오롱글로벌,여,기타,-,-,-,14,0,3,0,17,4년 9월,"960,000,000","56,000,000",-
6,20230814002221,Y,00152880,코오롱글로벌,여,전략기획본부,-,-,-,21,0,0,0,21,10년 3월,"1,221,000,000","58,000,000",-
7,20230814002221,Y,00152880,코오롱글로벌,남,건축본부,-,-,-,474,0,195,0,669,7년 10월,"50,081,000,000","75,000,000",-
8,20230814002221,Y,00152880,코오롱글로벌,여,건축본부,-,-,-,51,0,51,0,102,3년 7월,"4,570,000,000","45,000,000",-
9,20230814002221,Y,00152880,코오롱글로벌,남,인프라본부,-,-,-,357,0,209,0,566,10년 5월,"43,441,000,000","77,000,000",-
10,20230814002221,Y,00152880,코오롱글로벌,여,인프라본부,-,-,-,18,0,20,0,38,5년 2월,"1,582,000,000","42,000,000",-
11,20230814002221,Y,00152880,코오롱글로벌,남,자동차부문,-,-,-,"1,195",0,73,0,"1,268",5년 11월,"85,660,000,000","68,000,000",-
12,20230814002221,Y,00152880,코오롱글로벌,여,자동차부문,-,-,-,113,0,31,0,144,4년 6월,"7,069,000,000","49,000,000",-
13,20230814002221,Y,00152880,코오롱글로벌,남,상사사업본부,-,-,-,35,0,1,0,36,11년,"2,998,000,000","83,000,000",-
