,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20230307000606,Y,00126186,삼성에스디에스,남,클라우드서비스사업부,-,-,-,"3,780",-,4,-,"3,784",16.7,-,-,-
1,20230307000606,Y,00126186,삼성에스디에스,여,개발센터,-,-,-,233,6,2,-,235,12.5,-,-,-
2,20230307000606,Y,00126186,삼성에스디에스,남,연구소,-,-,-,157,-,2,-,159,10.5,-,-,-
3,20230307000606,Y,00126186,삼성에스디에스,여,연구소,-,-,-,59,2,1,-,60,11.1,-,-,-
4,20230307000606,Y,00126186,삼성에스디에스,남,기타,-,-,-,530,-,5,-,535,15.0,-,-,-
5,20230307000606,Y,00126186,삼성에스디에스,여,기타,-,-,-,245,19,3,-,248,12.3,-,-,-
6,20230307000606,Y,00126186,삼성에스디에스,남,성별 합계,-,-,-,"8,725",-,15,-,"8,740",16.4,"1,228,775,000,000","137,000,000",-
7,20230307000606,Y,00126186,삼성에스디에스,여,성별 합계,-,-,-,"2,832",73,21,-,"2,853",13.1,"334,106,000,000","113,000,000",-
8,20230307000606,Y,00126186,삼성에스디에스,여,클라우드서비스사업부,-,-,-,"1,058",11,4,-,"1,062",13.0,-,-,-
9,20230307000606,Y,00126186,삼성에스디에스,남,전략마케팅실,-,-,-,572,-,1,-,573,19.8,-,-,-
10,20230307000606,Y,00126186,삼성에스디에스,여,전략마케팅실,-,-,-,184,11,5,-,189,14.8,-,-,-
11,20230307000606,Y,00126186,삼성에스디에스,남,솔루션사업부,-,-,-,"2,941",-,1,-,"2,942",16.2,-,-,-
12,20230307000606,Y,00126186,삼성에스디에스,여,솔루션사업부,-,-,-,936,22,2,-,938,13.8,-,-,-
13,20230307000606,Y,00126186,삼성에스디에스,남,물류사업부,-,-,-,326,-,2,-,328,15.0,-,-,-
14,20230307000606,Y,00126186,삼성에스디에스,여,물류사업부,-,-,-,117,2,4,-,121,10.1,-,-,-
15,20230307000606,Y,00126186,삼성에스디에스,남,개발센터,-,-,-,419,-,-,-,419,16.2,-,-,-
